,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,886.4291584061509,470.50821209177917,422.4248932206007,0.0,671.0000038952528,311.87620035980717,1069.9431886982848,342.224712873166,943.1178886373519,1200.0,163.33546698816977,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,0.0,1027.463337663905,377.8434325533242,20.51950247682061,719.2057241752734,300.88495445962445,1076.9813253200748,367.0101958719509,931.3758275416285,1200.0,129.36601554108748,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,1200.0,91.16237506820815,1121.9999948595441,736.638675046066,0.0,0.0,44.49263289679223,629.7162792214042,821.5514699117085,1200.0,1200.0,291.87694844719243,
2,1200.0,144.8493860278715,1109.9582267351338,693.323577576736,0.0,0.0,0.0,186.99996688829557,803.7339823815871,1200.0,1200.0,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,516.7250983557456,1149.9999799869129,0.0,1166.9187018006357,187.8463772145938,0.0,0.0,615.5957573698827,245.99930206689572,0.0,1200.0,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,506.9999997374808,1188.2245977386615,0.0,1171.943724460755,208.88582556731117,0.0,239.17867733343493,689.6870250437453,417.71227134405,0.0,0.0,692.8633629888415,
3,506.9999997374808,1188.2245977386615,0.0,1171.943724460755,208.88582556731117,0.0,239.17867733343493,689.6870250437453,417.71227134405,0.0,0.0,692.8633629888415,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,37.094094744408636,0.0,31.55442189284954,404.10534662731743,1200.0,477.96228571863423,0.0,690.8979404923106,418.3277616003816,1002.2982567584488,0.0,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,118.40198964085883,0.0,18.713186345342432,635.398191385459,422.9999969199028,1200.0,0.0,724.7255370937829,375.4230758474291,1054.8376347989986,0.0,0.0,
4,118.40198964085883,0.0,18.713186345342432,635.398191385459,422.9999969199028,1200.0,0.0,724.7255370937829,375.4230758474291,1054.8376347989986,0.0,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,788.5159264217883,944.5452472734223,0.0,0.0,0.0,1036.7054301969397,0.0,1091.8453831428574,0.0,1161.999941912889,1200.0,218.4564216612689,
5,0.0,1176.544288147401,0.0,0.0,0.0,1087.385356473617,0.0,930.9415869307842,0.0,1023.9999586011415,1200.0,677.6645958888953,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,944.5625283000147,0.0,908.9912079818778,425.2204743063642,0.0,467.9999962012548,85.11183687146678,0.0,966.6164351662964,1200.0,1200.0,582.5265356480365,
6,932.0270272461336,0.0,954.4046376614667,457.1940692813925,0.0,457.9639786355967,70.32314519411966,0.0,306.99998561199726,1200.0,1200.0,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,1200.0,88.16573043160304,1200.0,342.6225166354233,0.0,1167.8262877516397,334.924478025695,0.0,165.50876974435653,1140.7404508880304,1058.9071208366076,1127.000021561638,
7,940.301544431027,594.9256155075168,1200.0,231.99999978743122,172.58975262283192,243.65712607324733,856.9247412515027,0.0,319.86024100635325,184.41851998974346,1081.4393858363314,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,0.0,746.8680737594439,1175.000567929678,1039.9260894529948,0.0,544.238369716462,492.99999937168343,838.3244190146568,0.0,0.0,0.0,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,0.0,1042.9427570248856,1004.9971686594581,510.6882902656249,0.0,569.8028885477798,0.0,877.7864637322762,0.0,267.9999112826884,457.99612847610445,1200.0,
8,0.0,1042.9427570248856,1004.9971686594581,510.6882902656249,0.0,569.8028885477798,0.0,877.7864637322762,0.0,267.9999112826884,457.99612847610445,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,485.9999796868817,1200.0,437.09317104390954,318.64973581167345,0.0,0.0,918.7972986324181,0.0,1200.0,0.0,0.0,437.54160723749357,
9,510.49621759493743,1200.0,474.39689802333737,311.9647853011542,0.0,0.0,759.4245083240834,475.9644956330971,725.6285528235404,12.862190773371799,0.0,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,0.0,908.3410942472592,0.0,1067.1420192202254,0.0,1055.6494254252616,508.88350219070486,0.0,57.00002424552766,0.0,487.57229063780846,1200.0,
10,0.0,908.3410846655948,0.0,1067.1419951479206,0.0,1055.6493983959629,508.88350590579995,0.0,57.000067148639936,0.0,487.5721043243884,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,467.99999991836336,705.3820132144815,1078.9444157761495,0.0,0.0,0.0,281.09595806868776,1135.183101559665,80.59566890579356,529.532670883334,592.8997427224587,516.7993812793268,
11,572.6550302689973,188.36496926731024,1059.815904307504,0.0,755.8284763825061,0.0,228.87740986923043,848.8355530952182,71.99999760276978,101.9866767896238,1200.0,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,0.0,572.999999776472,224.28411570549062,771.4314729002175,195.71700047425742,1200.0,1107.973739358051,236.652185453674,0.0,530.0715428086544,0.0,376.9830215653938,
12,0.0,571.9919660898098,195.58911590678213,751.9999634859561,188.79865336412115,1121.5641200844386,1200.0,0.0,1198.4122595826102,310.39701790601794,0.0,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,0.0,0.0,773.4087618889774,514.3305573034993,1062.7248198919972,1008.9999404701609,0.0,399.7146042000356,663.5910077092044,318.0043874332431,0.0,0.0,
13,46.99994523911147,0.0,1055.4424147164402,709.4360723244642,0.0,1200.0,304.7216111537142,189.60252945670774,770.9421015735154,1200.0,172.84536280908773,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,1200.0,236.78052596357747,250.99997142043233,0.0,0.0,226.87969628008932,0.0,704.9560504062392,265.68797536971795,0.0,943.2882746890976,1200.0,
14,1200.0,236.78047332231506,250.9999219402403,0.0,0.0,226.87963124040544,0.0,704.9558673026582,265.68787992550716,0.0,943.2883418169046,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,960.6887469616815,0.0,931.8025672744061,1200.0,0.0,447.6775294422554,981.7521601511737,0.0,583.8721843829046,0.0,0.0,922.7090470755185,
15,567.9999519979167,1200.0,273.7524660154986,1082.38062811554,0.0,0.0,1009.8237880917618,0.0,664.427455923571,0.0,0.0,917.5129060673682,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,448.99996570033403,0.0,1200.0,1076.279656233064,170.35116910456793,0.0,826.7503402551345,0.0,1011.8426297904869,1200.0,487.8850479057299,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,661.091181144093,0.0,1200.0,472.2985898638351,257.3761471510338,0.0,886.2955591142277,0.0,1091.8674946396202,644.1419034744324,1097.9999984813596,0.0,
16,661.091181144093,0.0,1200.0,472.2985898638351,257.3761471510338,0.0,886.2955591142277,0.0,1091.8674946396202,644.1419034744324,1097.9999984813596,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,196.36480952906822,0.0,615.9999987297508,1192.5411437814287,920.5157302580707,0.0,457.9992593569567,590.7793672517495,1146.9182391657118,0.0,0.0,0.0,
17,262.99999995505436,0.0,586.2513885078399,1025.7943819106567,915.8581948330929,0.0,0.0,547.1928475242612,622.6230843426039,18.925353249835094,1200.0,1157.7406089534152,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,823.5601936554309,0.0,1098.328275356982,1200.0,0.0,586.5634135177132,0.0,1079.3209458430838,200.8935970814893,0.0,0.0,1079.9520667084419,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,893.5531098914023,0.0,1200.0,1200.0,0.02179270527114842,0.0,0.0,1126.999990329851,366.91631479446795,0.0,0.0,937.7626650876327,
18,893.5531098914023,0.0,1200.0,1200.0,0.02179270527114842,0.0,0.0,1126.999990329851,366.91631479446795,0.0,0.0,937.7626650876327,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,905.4501205634158,0.0,695.2540604026389,813.9999708996777,608.859615417871,1200.0,0.0,746.5416159236648,476.90850803522017,0.0,0.0,0.0,
19,0.0,0.0,724.5880102047112,955.1637039711743,741.6205024977066,1200.0,420.9256547733614,418.45138910572035,518.9999992270741,1162.8512209812081,0.0,0.0,
