,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
179,1011.9143504072935,457.7328666412951,336.8520282355498,235.4505897285273,198.95306741849265,634.448509058452,847.7280446390237,250.81280723390182,962.0000031490526,1200.0,499.97434589781705,0.0,
181,1010.530211298089,462.7558279842138,334.9999662173303,234.70227297193588,196.87443885327818,634.8036758914096,850.7970404362246,254.83727285208147,962.3402060664215,1200.0,484.04517803959374,0.0,
196,1009.6059189489695,463.84697849434076,334.35959908802187,233.439138448353,200.91506577382816,630.4970606365883,849.9999313155184,252.9842067410971,963.3038015441718,1200.0,489.75268734181566,0.0,
204,1040.9595154127567,332.99972603102344,427.8161347277506,229.27089811967946,213.8577670338131,664.4537679271494,847.6324607318286,248.8898041279292,952.3518284239942,1200.0,503.5723940495729,0.0,
208,1042.5496341779156,328.9999989970401,429.64600352349896,228.4609688504178,217.595168126526,660.1181096959002,846.9381212431615,248.1095825324746,952.5570612812666,1200.0,504.88390357104424,0.0,
209,1042.428425364351,328.8488156193718,429.52802240422716,228.316693405287,217.40897803064084,659.9999999331192,846.7784354275409,247.89626291123466,952.4448125440886,1200.0,504.8079625308495,0.0,
211,1039.2345219088552,334.34006797631804,424.55472030839354,202.20906461614493,262.24666676976744,636.0000000558264,843.9101443759531,250.5810777119349,952.0996222231461,1200.0,509.90908617850414,0.0,
212,1038.8981406427572,333.9283766856115,424.22992106923505,201.82214769301714,261.7046562064367,635.7186036802402,843.4703959537076,249.99999912123627,951.7824766371334,1200.0,509.6593338392721,0.0,
213,1040.4436804803731,331.720164627955,422.9999652692413,216.25846266309722,267.6481415608985,631.4622925235716,845.9836433258666,250.3093112025977,949.3851273417058,1200.0,511.2017650806157,0.0,
221,1040.2164820052003,331.9999426853891,423.1204306135694,215.7445200741126,268.66116685563065,629.9318189783363,846.5020158317996,249.57481339717685,950.7498129199034,1200.0,510.57391671153164,0.0,
225,985.6861889018088,389.3921963124358,419.6342523136614,189.9998719920875,296.970606473945,613.7428691247609,848.402399433526,250.94838720119927,949.7262996259775,1200.0,510.975110534772,0.0,
229,983.8877597715823,394.19973320408434,416.6410626042144,180.39869878301107,310.9999115047004,601.5523958111495,849.5190369823567,248.94446773704345,952.5289777744152,1200.0,511.80101465470653,0.0,
230,984.8706925229336,394.94746752785056,431.2025802069361,166.5060330170639,290.38496093037196,595.4383909784694,1123.4037460188556,316.51703869766897,967.7732732366728,1200.0,108.99998899083207,0.0,
234,984.9999738004848,396.6065599173683,431.47569462349065,166.6807146806411,285.9431108811279,598.4677579091024,1128.9220812283206,320.5115962993106,968.462379974727,1200.0,89.29093569584023,0.0,
243,984.9999739056898,396.5929421324871,431.4704860068527,166.70598761735843,285.9247746564738,598.5005002832645,1128.8647292701805,320.476729260509,968.4436645489404,1200.0,89.49143208626172,0.0,
260,984.9999796582943,396.71055627816054,431.49652131623367,166.61341239795675,285.7812706623654,598.5109349279054,1129.3220878653065,320.77740628496747,968.5386624715704,1200.0,87.84586040275374,0.0,
271,984.9999732060736,396.71511836941187,431.50095252086817,166.5888843790491,285.87328372078605,598.4379838873167,1129.3106020879302,320.76670515226556,968.5545338505432,1200.0,87.9195447749588,0.0,
310,1123.9309547532978,384.7019364081017,427.9954880147826,155.33492135912962,257.5578139611894,613.2303182099167,1125.999960187584,322.39437063813403,965.3769186622419,1200.0,94.55935876704658,0.0,
317,1125.4439840477407,382.7211195183712,428.734766204301,156.4083243554426,255.79498855646244,614.9978726262241,1125.8356626937589,322.6151238086786,964.9278874453421,1200.0,94.43758066056637,0.0,
331,1126.2518545565395,382.8407586575727,429.0918380854403,157.93844717184885,250.3311434489666,619.7076666930539,1128.6013251035586,324.99997436949934,964.6521772716404,1200.0,84.06856355382718,0.0,
356,1126.5221778542177,383.4989227420058,429.2972200120212,158.3360014327584,247.66062210071186,621.795036468515,1131.2148021391472,326.9998858264501,964.8804256921513,1200.0,74.79249314828186,0.0,
372,1126.4162932250026,383.44783263138356,429.27781556323515,157.96059913547361,248.88847757625211,620.7096219539939,1130.8047214852927,326.6172708178993,964.9999398978872,1200.0,76.39980251546513,0.0,
419,1125.5965669944821,379.8723707804005,415.3556833306117,173.4458368243632,290.8678327349767,572.9997584428838,1128.7960243006567,323.86593877337594,950.8180413514879,1200.0,94.85878651762854,0.0,
425,1126.296398334224,377.6005535635765,415.99998128868725,170.34672772888726,302.36703283959883,560.7810771058083,1128.3632969386515,322.7464639250799,951.8775832885697,1200.0,96.71002811031083,0.0,
432,987.9477549413422,387.2726078798418,418.68244543299863,184.86515316883532,334.3331820942122,541.57577901245,1127.5046912214466,318.1766859054615,952.8114902060037,1200.0,106.3107285446019,0.0,
454,985.8895937758157,391.9283405887619,417.71630360178676,181.75049803265546,337.9744247124584,536.7535620677505,1132.5154967680464,320.90905249905023,954.7677500641071,1200.0,90.46934714253351,0.0,
482,942.999880876714,439.7803660256745,416.58114458365856,170.42690245833145,356.7711695841141,521.6750743767897,1125.9316502128552,316.42786682318985,952.8733122668754,1200.0,119.80776664800759,0.0,
489,918.7948627923118,483.1707943486806,416.38904210933896,154.51658837261067,382.93815135188476,491.9999044247518,1127.937118263925,315.6856312734701,954.6086195174286,1200.0,119.71013842062514,0.0,
493,916.8691605372214,486.9999431509711,415.4013471866993,151.92222218937007,385.5718438905394,488.41468523880394,1128.8901569427017,314.1738068261961,956.5444282139864,1200.0,120.79741089862307,0.0,
497,916.3234433679554,487.85665859846654,415.61279590179316,151.6332053099139,385.68536008191575,487.7047154352529,1132.2561503247184,317.99995771946914,956.2368575443231,1200.0,105.60661232750556,0.0,
507,886.6894152926552,472.5946337245834,422.7801498757835,0.0,655.9942212040514,319.91935369336306,1131.9907814446967,302.6138502038243,957.5328432220177,1200.0,135.56101924805802,0.0,
515,887.3410114626196,467.2533729296843,424.20695267205383,0.0,664.9647104155254,311.9023771547289,1128.999989146372,300.71039205234973,957.1047537199778,1200.0,143.17975169077332,0.0,
544,888.7735724063745,467.77844923138497,423.97549922413384,0.0,659.8005474674865,316.9321877857727,1130.8916768655288,302.87470204520235,956.3305185610867,1200.0,136.00004004328906,0.0,
555,886.6928961929062,470.6404169046848,423.79186356113956,0.0,659.5355107088633,315.68546053185025,1132.84101630434,302.99994381610065,958.1370010142992,1200.0,130.82860828997642,0.0,
810,886.9689473282234,474.70535615054655,420.8102235971766,0.0,660.3964518699446,321.94943762516294,1071.7826138250161,343.9999374705185,942.5394897461251,1200.0,158.17316020640206,0.0,
812,886.9999760802139,469.89832673783724,422.49516787193437,0.0,670.6699872599286,312.4345674894811,1069.7107510577073,342.1630045222347,942.8736630814859,1200.0,164.10942430891566,0.0,
818,886.6430307034494,470.92121324333664,423.47002678258445,0.0,669.9999777372597,311.33437996739525,1073.5183362573307,346.9325132511307,943.4420464737318,1200.0,145.47373400243038,0.0,
832,886.5921352299456,469.9999711534537,423.2104480608952,0.0,671.8084127456098,310.2923371018782,1071.8885451225806,343.90496947475117,943.8644852071845,1200.0,154.88037848386207,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,1200.0,57.31025514514118,1200.0,902.8983884501745,0.0,0.0,63.52504943587256,568.0000013325368,1046.3527266366198,1200.0,1116.8250729687893,17.644122933332227,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,1200.0,56.99994699765984,1200.0,904.4875353026954,0.0,0.0,62.47528789299548,560.6917788619871,1052.9970473066637,1200.0,1141.9306685927606,0.0,
4,1200.0,64.89913814435229,1200.0,897.5709753292865,0.0,0.0,61.864060778402774,554.7239921779449,1050.9115355916613,1200.0,1161.9997740112258,0.0,
5,1200.0,73.63869282727958,1200.0,898.9322283499721,0.0,0.0,36.90016802873115,649.9998749630514,929.9384871079909,1200.0,1171.6048383200546,0.0,
6,1200.0,99.78535299116054,1200.0,895.843697182659,0.0,0.0,4.710100103653367,729.4881600373392,730.8154939755335,1200.0,1156.999799650094,0.0,
7,1200.0,131.37697960085478,1200.0,772.5875641531541,0.0,0.0,40.953596523146686,737.999928434943,725.8358018966363,1200.0,1153.9545129967423,0.0,
8,1200.0,131.8501216582282,1200.0,768.2913015927269,0.0,0.0,36.9759572099876,618.8194586065832,865.7409431762766,1200.0,1200.0,0.0,
11,1200.0,127.244754543397,1200.0,777.833685858499,0.0,0.0,35.65362886444434,618.9997503342489,865.6147216527942,1200.0,1200.0,0.0,
12,1200.0,131.9010299933655,1200.0,776.6659477873442,0.0,0.0,0.0,647.0000472156275,892.7557577038327,1200.0,1200.0,6.883320876915523,
13,1200.0,141.8606722209598,1200.0,767.5290019999736,0.0,0.0,0.0,737.9704086852653,788.9042582281016,1200.0,1200.0,1.1633901440534962,
14,1200.0,163.00004608450942,1200.0,758.6131787674008,0.0,0.0,0.0,739.7193793551021,786.6988684282576,1200.0,1200.0,0.23990103220466025,
15,1200.0,171.60384156307217,1200.0,758.202049049139,0.0,0.0,0.0,768.0000000746751,766.9395224540265,1200.0,1200.0,0.0,
19,1200.0,169.80826620751446,1200.0,757.9762123093836,0.0,0.0,0.0,743.9999399380617,783.8773648763167,1155.5906019018632,1200.0,87.99627242414086,
24,1200.0,175.99999900892124,1200.0,757.6407287454402,0.0,0.0,0.0,797.2136171152296,723.914502389098,996.0732106967149,1200.0,280.2696538105905,
27,1200.0,184.549701393908,1200.0,755.5969216930148,0.0,0.0,0.0,815.7769589438667,635.9999098811003,984.5116059423233,1200.0,340.7559522320794,
35,1200.0,183.64839470348616,1200.0,755.6049034912584,0.0,0.0,0.0,792.9998902868731,636.8596957132764,1137.662569924188,1200.0,337.9519217674197,
36,1200.0,187.254983037551,1200.0,761.7822242911058,0.0,0.0,0.0,798.9999718204893,644.7905036130771,999.9204579583975,1200.0,326.3749562897361,
39,1200.0,186.9725349270855,1200.0,764.4693738360515,0.0,0.0,0.0,788.6478195541022,645.8671191113039,981.5725294986668,1200.0,377.99993145078014,
40,1200.0,189.1459807745427,1200.0,764.3309725244231,0.0,0.0,0.0,788.9998707094541,651.4184339499542,978.732979541271,1200.0,380.5809475817698,
55,1200.0,194.43022341055303,1200.0,710.9999549638022,0.0,0.0,0.0,799.6290799024866,637.827249931019,986.5310515622454,1200.0,415.97590882847487,
57,1200.0,194.54853343600755,1200.0,711.5640138762972,0.0,0.0,0.0,793.4413602482406,646.9999267605973,996.5068641588232,1200.0,385.76177303880615,
60,1200.0,194.95467099995773,1200.0,710.9379165501749,0.0,0.0,0.0,792.6616980054106,651.739114464805,1005.5680351271466,1200.0,366.9999648179126,
62,1200.0,146.78957321342926,1200.0,727.511770415777,0.0,0.0,0.0,792.9998897067037,660.7279324368689,1015.7974272944367,1200.0,348.41422669263295,
63,1200.0,141.2118230096618,1200.0,742.5525399211836,0.0,0.0,0.0,642.9291269865087,841.6428012345657,1076.000022855698,1200.0,259.8808480326747,
66,1200.0,139.66015669077024,1200.0,749.2337402805462,0.0,0.0,0.0,610.8243114170093,820.2110456451321,1200.0,1200.0,318.8570201294876,
67,1200.0,142.62764916106104,1200.0,752.9999534113903,0.0,0.0,47.721781581500764,572.8453432557238,831.9687226523967,1200.0,1200.0,297.8847472009076,
69,1200.0,151.85038791323504,1200.0,750.8089102255867,0.0,0.0,69.7885111732707,597.8813576586434,810.9639502592171,1200.0,1200.0,259.9392887237232,
78,1200.0,151.39845240757634,1200.0,751.4313812947975,0.0,0.0,69.00001000261904,598.7194223010919,811.8220699411556,1200.0,1200.0,253.96532138383432,
81,1200.0,126.30412117555025,1200.0,719.7795117351212,0.0,0.0,79.30133935889563,601.9999849572844,815.5516323061712,1200.0,1200.0,254.46492227303742,
85,1200.0,126.25786500302166,1200.0,719.9880472853841,0.0,0.0,78.93955496638858,602.5328151632128,815.7327720685845,1200.0,1200.0,252.9998540970237,
86,1200.0,122.61673292834574,1200.0,725.8473781805124,0.0,0.0,42.45649860518856,594.6842562457349,835.8166400240541,1200.0,1200.0,322.00006082869476,
93,1200.0,126.99845979633479,1200.0,689.7351830580724,0.0,0.0,58.90948040409083,584.9997136481907,830.3807953137364,1200.0,1200.0,354.64140798512335,
96,1200.0,114.23042559468999,1200.0,745.9602590633494,0.0,0.0,69.39280494272278,580.9998909339993,823.7426222573382,1200.0,1200.0,358.93247772169525,
100,1200.0,125.00007763136993,1200.0,736.6096598053061,0.0,0.0,70.21121835118117,581.6686912090668,822.9675282493664,1200.0,1200.0,362.2572349779112,
108,1200.0,125.51667512376922,1200.0,735.5954984365426,0.0,0.0,66.54226455360754,585.6699551227019,813.9192379250039,1200.0,1200.0,396.9943110139481,
160,1197.72684181458,163.70454185844767,1200.0,700.9890192927465,0.0,0.0,69.46098466968193,585.9999388596881,808.6381800773564,1200.0,1200.0,416.7274459703944,
163,1200.0,53.99998047207855,1200.0,745.6267836682612,0.0,0.0,65.70171189872596,588.4588249494922,819.6852396153336,1200.0,1200.0,399.94419643406155,
166,1200.0,55.999904671972175,1200.0,744.4293026787933,0.0,0.0,67.60554856797835,592.7262699281748,830.9665697070686,1200.0,1200.0,348.24593732010493,
168,1200.0,55.648504050655355,1200.0,744.7026941001351,0.0,0.0,67.58704426490168,592.4796191846651,830.9998825253768,1200.0,1200.0,347.93475767828994,
173,1200.0,54.9052624023732,1200.0,745.9406743693576,0.0,0.0,60.51330858945764,590.000001984584,821.18967165502,1200.0,1200.0,392.80734277869817,
178,1200.0,55.99807732624721,1200.0,745.397487932466,0.0,0.0,61.41603431186229,592.8582983647583,828.5589357596759,1200.0,1200.0,358.5282362726793,
184,1200.0,56.356469489200485,1200.0,745.2393850979435,0.0,0.0,61.72831907807185,593.8074209698796,830.9296019648958,1200.0,1200.0,347.6535414564585,
186,1200.0,56.42646725731492,1200.0,745.2204912174831,0.0,0.0,61.79886618556539,593.9999098387963,831.3649060977973,1200.0,1200.0,345.74935386146296,
190,1200.0,59.308795057085504,1200.0,742.3617254948077,0.0,0.0,41.89408606967781,603.5309189359617,882.6935393394847,1200.0,1200.0,379.99988708535983,
195,1200.0,61.443056025858496,1200.0,740.8634662583959,0.0,0.0,42.99997527108917,607.4024369133102,893.1741799608476,1200.0,1200.0,334.48360463320716,
214,1200.0,61.779774367045896,1200.0,742.640834407547,0.0,0.0,43.274800227320846,602.7009470979655,891.5597353770207,1200.0,1200.0,343.8994147268074,
217,1200.0,61.889014120092384,1200.0,742.6052481376324,0.0,0.0,43.38719718438129,602.9999597179747,892.1432291087265,1200.0,1200.0,341.6660594817718,
219,1200.0,61.884464224948935,1200.0,742.6767434063988,0.0,0.0,43.439875171220685,602.9998208348518,891.9295749921255,1200.0,1200.0,342.9842276794234,
221,1200.0,62.40220331927365,1200.0,742.3294701632918,0.0,0.0,43.784931694096905,604.7262377891459,895.9998645488575,1200.0,1200.0,325.3127611016337,
223,1200.0,62.12020513759849,1200.0,742.5692388203584,0.0,0.0,43.646563750392396,604.6452905981267,895.9900338575202,1200.0,1200.0,324.9999427309126,
226,1200.0,86.63035193346181,1104.802264710427,739.8047466721493,0.0,0.0,48.69921522682166,607.4245413044486,907.9999464174645,1200.0,1200.0,306.9477447359263,
287,1200.0,86.16386866218029,1105.3596909751404,740.965093797419,0.0,0.0,43.172675618789214,606.7919952096853,906.1177684002442,1200.0,1200.0,315.3956800932622,
292,1200.0,87.15318514619524,1105.1103010070415,740.378804469341,0.0,0.0,43.462273990374605,608.7193428831041,910.1358248046466,1200.0,1200.0,297.81877978152886,
311,1200.0,88.92325751778013,1114.8037426211536,744.5014588262261,0.0,0.0,41.464557331726766,632.5307382909285,816.0000167155717,1200.0,1200.0,312.58454843288644,
317,1200.0,90.89280338538039,1114.0895095071455,743.4670080845513,0.0,0.0,41.99996523578532,635.7060449711187,822.2648384788615,1200.0,1200.0,282.5461393509515,
327,1200.0,90.98278786369914,1114.194206318379,743.2046492088915,0.0,0.0,41.9944469034871,635.6999871255643,821.9999740223096,1200.0,1200.0,283.4997016731607,
362,1200.0,91.57069487364403,1121.5012377323064,736.366499069087,0.0,0.0,42.30370899066529,633.6042695139258,817.1568330106277,1200.0,1200.0,306.61253434269105,
365,1200.0,91.90994845164037,1121.2826605560092,736.3554231399346,0.0,0.0,42.75486082963903,633.1816157750932,817.3920114610851,1200.0,1200.0,305.9998882421774,
368,1200.0,91.45958197265283,1121.9868730033793,736.3949639956172,0.0,0.0,44.49451427564684,630.7556860038815,823.2665669563406,1200.0,1200.0,282.9998994818622,
378,1200.0,88.80923310221925,1123.4599833919897,738.7073900525659,0.0,0.0,44.38695237721,632.5026717336356,825.9998189608023,1200.0,1200.0,269.9995829342032,
383,1200.0,92.09665061150878,1121.999998477438,735.9817170285265,0.0,0.0,44.625026863576814,632.9490364218283,826.7216099913472,1200.0,1200.0,265.8010167735447,
408,1200.0,93.82016043034743,1121.5410218024097,734.785921581157,0.0,0.0,44.99980658055309,634.9275704964564,829.6979740734272,1200.0,1200.0,251.77035073078898,
771,1200.0,92.76776514555718,1121.99996518033,735.5946594591804,0.0,0.0,44.82466709984929,634.9718698611194,829.812470766089,1200.0,1200.0,250.81932876516348,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,672.9774476471033,1075.3831412026661,0.0,1179.1936926515577,0.0,0.0,0.0,458.983165710587,474.6640087462673,0.0,1175.0000721461067,1200.0,
8,748.963251253162,1031.660124594409,0.0,1175.1079505225655,0.0,0.0,0.0,451.7280969444821,474.73440192462726,0.0,1195.5462271091458,1200.0,
9,667.5051717404311,1157.3778580380397,0.0,1113.8161853106046,0.0,0.0,0.0,467.9998843041935,466.4671553990185,0.0,1198.1791275607034,1200.0,
12,651.2930772251792,1162.2778584599048,0.0,1123.999970029847,0.0,0.0,0.0,464.96671970155853,467.8889585722697,0.0,1199.9957977486572,1200.0,
18,661.2878731680654,1159.8864521599235,0.0,1117.000018521789,0.0,0.0,0.0,470.86670923855144,466.8409092018772,0.0,1189.5273947449004,1200.0,
23,664.1429249348815,1168.2764227512482,0.0,1108.7324734653582,0.0,0.0,0.0,545.9999864210577,376.91215995292106,0.0,1200.0,1200.0,
25,773.2399063997365,1075.9557821859028,0.0,1168.999861018146,0.0,0.0,0.0,537.9951508804492,382.5231949097457,0.0,1200.0,1200.0,
30,773.4393243921162,1075.8809514157683,0.0,1168.8700823678653,0.0,0.0,0.0,537.9998918888382,382.50512263248544,0.0,1200.0,1200.0,
31,774.6903489084132,1081.6474287458561,0.0,1166.6134677501918,0.0,0.0,0.0,552.0000023353182,334.91626850152187,0.0,1200.0,1200.0,
34,772.6766577073059,1082.591022980391,0.0,1167.4157482132086,0.0,0.0,0.0,551.999979495811,334.8059451373023,0.0,1200.0,1200.0,
35,785.9691033846119,1088.9999325033573,0.0,1151.7781324186917,0.0,0.0,0.0,611.6857678694282,274.8072282307143,0.0,1200.0,1200.0,
