,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
179,Up:Down:Mid:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Up:Down:Mid:,Down:Mid:Up:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
184,Up:Down:Mid:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Up:Down:Mid:,Down:Mid:Up:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
186,Up:Down:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Up:Down:Mid:,Down:Mid:Up:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
192,Up:Down:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Up:Down:Up:,Down:Mid:Up:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
198,Up:Down:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Down:Down:Up:,Down:Mid:Up:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
199,Up:Down:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
201,Up:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
208,Up:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Down:,Mid:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
215,Up:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
222,Up:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Up:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Up:Down:Mid:,
229,Up:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Mid:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Up:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
259,Up:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Up:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
278,Up:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Down:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
280,Down:Down:Up:Down:,Up:Down:Up:Mid:,Mid:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Down:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
298,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Down:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
301,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Down:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
332,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Down:Mid:Mid:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
388,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Down:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
407,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
419,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
421,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Up:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
438,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Down:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
441,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Down:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
447,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Down:,Down:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
465,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
469,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Down:Mid:,Down:Up:Down:Mid:,
474,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Up:,Down:Down:Down:Up:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Up:Down:Mid:,Down:Up:Down:Mid:,
482,Down:Down:Up:Down:,Up:Down:Up:Mid:,Down:Up:Up:Up:,Down:Down:Down:Down:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Up:Down:Mid:,Down:Up:Down:Mid:,
490,Down:Down:Up:Down:,Up:Down:Up:Down:,Down:Up:Up:Up:,Down:Down:Down:Down:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Up:Down:Mid:,Down:Up:Down:Mid:,
520,Down:Down:Up:Down:,Up:Down:Up:Down:,Down:Up:Up:Up:,Down:Down:Down:Down:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Down:Down:Mid:,Down:Up:Down:Mid:,
641,Down:Down:Up:Down:,Up:Down:Up:Down:,Down:Up:Up:Up:,Down:Down:Down:Down:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Down:Down:Mid:,Down:Up:Down:Mid:,
719,Down:Down:Up:Down:,Up:Down:Up:Down:,Down:Up:Up:Up:,Down:Down:Down:Down:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Down:Down:Mid:,Down:Up:Down:Mid:,
722,Down:Down:Up:Down:,Up:Down:Up:Down:,Down:Up:Up:Up:,Down:Down:Down:Down:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Down:Down:Mid:,Down:Up:Down:Mid:,
940,Down:Down:Up:Down:,Down:Down:Up:Down:,Down:Up:Up:Up:,Down:Down:Down:Down:,Down:Mid:Up:Mid:,Up:Up:Mid:Up:,Mid:Down:Mid:Down:,Down:Mid:Up:Down:,Down:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Down:Down:Mid:,Down:Up:Down:Mid:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
24,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
28,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
32,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
38,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
44,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
49,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
50,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
54,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,
66,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,
67,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,
69,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Up:Mid:Mid:,
70,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Up:Mid:Mid:,
73,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Up:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Up:Mid:Mid:,
78,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Mid:,Up:Up:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Up:Mid:Mid:,
80,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Mid:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Up:Mid:Mid:,
84,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Up:Mid:Mid:,
85,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
91,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
97,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
99,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
109,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Mid:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
111,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
113,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
114,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
122,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
147,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
149,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Mid:,
153,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Mid:Down:,Mid:Up:Mid:Up:,
156,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
163,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
166,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Mid:,Down:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
172,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Mid:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
179,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Mid:Up:Mid:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
184,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
193,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Mid:Down:,Down:Up:Up:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
194,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Up:Down:,Down:Up:Up:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
197,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Up:Down:,Down:Up:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
198,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Up:Down:,Down:Up:Down:Up:,Down:Up:Up:Up:,Down:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,
203,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Up:Down:,Down:Up:Down:Up:,Down:Up:Up:Up:,Down:Down:Mid:Mid:,Up:Up:Mid:Up:,Mid:Up:Mid:Up:,
206,Mid:Down:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Mid:Mid:Down:,Down:Mid:Down:Mid:,Down:Down:Mid:Up:,Up:Down:Up:Up:,Mid:Mid:Up:Down:,Down:Up:Down:Up:,Down:Up:Up:Up:,Down:Down:Mid:Mid:,Up:Up:Mid:Up:,Mid:Up:Mid:Up:,
