,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
537,561.9961971261945,431.5168602833506,640.5568964394163,1033.999854204237,0.0,0.0,509.33756574585107,1200.0,710.9746768062602,0.0,0.0,0.0,
541,560.9682873679884,432.9059447238115,639.5939089880377,1033.6770562186357,0.0,0.0,509.4604114078495,1200.0,710.9551368747977,0.0,0.0,0.0,
596,560.9889917008783,432.99988240511414,639.5949919593692,1033.6875597382873,0.0,0.0,509.4898665009434,1200.0,710.9713384293053,0.0,0.0,0.0,
704,561.9847959977545,429.9968278511856,641.4063062517747,1034.896673684446,0.0,0.0,508.8557460225702,1200.0,710.999972969241,0.0,0.0,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,648.5392997389087,0.0,1200.0,654.5591253481366,0.0,961.3448556094053,585.4349827533443,0.0,749.4203266323049,0.0,0.0,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,657.9565634097975,0.0,1200.0,655.7179903271384,0.0,966.362226038917,537.927093475036,0.0,758.0000008635513,0.0,0.0,1200.0,
2,659.433818755567,0.0,1200.0,667.7502778389585,0.0,885.8302188472792,536.9999326122495,0.0,784.2168119227897,0.0,0.0,1200.0,
6,650.9427399298539,0.0,1200.0,676.9998410073239,0.0,885.5056649498889,534.9822408270695,0.0,784.4567458622289,0.0,0.0,1200.0,
13,669.6716244475921,0.0,1200.0,665.1320232803984,0.0,887.9919285326777,499.94133436168505,0.0,789.8739284739717,0.0,0.0,1200.0,
15,615.9997739411456,0.0,1200.0,692.0231386268173,0.0,887.7425206890364,498.8143415330276,0.0,792.8635119869881,0.0,0.0,1200.0,
17,563.7156302958139,0.0,1200.0,704.7146643332189,0.0,892.5572937646225,499.74666169582616,0.0,794.9013219584369,0.0,0.0,1200.0,
19,564.2030004907195,0.0,1004.8502032820157,695.4983022516876,0.0,1003.0000649708375,505.41953143208553,0.0,786.5884364571621,0.0,0.0,1200.0,
23,568.9791154948277,0.0,1000.0000085241026,689.8878205374306,0.0,1008.7468576064365,506.7895523991952,0.0,785.2490514068461,0.0,0.0,1200.0,
24,567.4314918748585,0.0,1007.9999099179263,697.9914568181655,0.0,1015.927388545889,515.9950197733817,0.0,713.8556967929018,0.0,0.0,1200.0,
25,564.8762646156651,0.0,1008.5408273660732,697.9997870343695,0.0,1016.968664461431,563.7868439511736,0.0,708.4520589482195,0.0,0.0,1200.0,
29,571.8839632101942,0.0,1006.9999827289051,689.2459874740483,0.0,1018.7791832927836,565.881575988639,0.0,708.1598862867874,0.0,0.0,1200.0,
30,668.7959108124485,0.0,998.3230663496255,525.6872513204411,0.0,1027.324537762435,607.9999853837691,0.0,709.4776655832125,0.0,0.0,1200.0,
35,672.4058533724011,0.0,994.3276833062955,521.9999421238039,0.0,1031.8226466765198,608.8794690278119,0.0,708.5125669739297,0.0,0.0,1200.0,
37,733.8057023148715,0.0,991.9404162117393,536.7554356634014,0.0,1018.9999840379324,605.2703056848615,0.0,711.9142080047769,0.0,0.0,1200.0,
41,719.5406798388473,0.0,1113.235107370596,540.0000271800976,0.0,820.6279524366632,607.8828358073436,0.0,760.4122811951111,0.0,0.0,1200.0,
49,719.2769979263934,0.0,1113.0004258015852,540.3897339894944,0.0,820.9998612510096,607.8853914637248,0.0,760.4192145037523,0.0,0.0,1200.0,
51,719.8225476512353,0.0,1114.999925821969,539.6444285740935,0.0,818.9802989619443,607.9751668153616,0.0,760.7937598161861,0.0,0.0,1200.0,
61,714.8304707488497,0.0,1141.7467185498072,545.9696543894829,0.0,760.9997268858922,604.880357485998,0.0,775.6657938355025,0.0,0.0,1200.0,
64,712.5649288920197,0.0,1143.8900330262875,547.6990006660127,0.0,758.9999783546386,604.3370978188713,0.0,775.9188151548257,0.0,0.0,1200.0,
67,703.8649293940812,0.0,1140.2371733264658,541.5121333866349,0.0,817.2283628732432,597.1836574156761,0.0,782.2434755106922,0.0,0.0,1200.0,
70,703.9999537117947,0.0,1139.8834362448545,541.4645729794165,0.0,817.6226824311522,597.2325465210416,0.0,782.2113019660455,0.0,0.0,1200.0,
89,703.6719419970915,0.0,1139.7421108397707,541.4041060669892,0.0,817.3680673020732,596.976948414424,0.0,782.0000000502298,0.0,0.0,1200.0,
98,714.1748773417895,0.0,1140.9999471654517,495.52456436628387,0.0,821.2863396730783,610.7571379225807,0.0,782.8164272957799,0.0,0.0,1200.0,
109,715.3156701713928,0.0,1141.8543357409662,494.5379760980493,0.0,820.3236159837928,610.9424250535883,0.0,782.9999491298203,0.0,0.0,1200.0,
117,714.8088497951364,0.0,1141.2565026839898,494.99993071932397,0.0,820.9779314902735,610.8643428006769,0.0,782.8849561694935,0.0,0.0,1200.0,
138,713.4160222774286,0.0,1143.2140429598421,498.37792621374746,0.0,818.3901610041498,671.3778321698846,0.0,775.609822733243,0.0,0.0,1200.0,
143,714.5595390098979,0.0,1142.9998651793107,497.8512405924637,0.0,818.958673596923,671.7620572492372,0.0,775.7806760588793,0.0,0.0,1200.0,
146,727.9201747603327,0.0,1034.9274988753402,499.9998636727672,0.0,844.8119946790687,675.6117990773021,0.0,780.3466187904588,0.0,0.0,1200.0,
154,729.9891936001278,0.0,1032.9999688606106,498.2406996470588,0.0,846.6829768332195,675.9537252826141,0.0,779.8962615651861,0.0,0.0,1200.0,
155,732.5570445964455,0.0,1040.9853750749255,502.99996693293025,0.0,862.4143972050081,682.3343410917729,0.0,669.4232159072637,0.0,0.0,1200.0,
158,734.5083308587109,0.0,1039.9020446016582,500.908366759924,0.0,865.6956249137426,671.5828562823295,0.0,724.9029797652703,0.0,0.0,1200.0,
171,810.9999949798304,0.0,1035.9615365122827,493.5904838958808,0.0,854.075764113331,673.4822085614271,0.0,727.6017459350294,0.0,0.0,1200.0,
175,588.4772859578973,0.0,1047.3952080032686,566.7959714831974,0.0,861.2288734363682,666.4616181241122,0.0,726.9999574696956,0.0,0.0,1200.0,
179,587.7374054792713,0.0,1047.646477662673,567.4634273238468,0.0,860.889288173411,666.2048465383119,0.0,726.9999967474367,0.0,0.0,1200.0,
192,587.7361387902621,0.0,1047.64371074517,567.4659904274936,0.0,860.8935851150553,666.204628674515,0.0,726.9999964677039,0.0,0.0,1200.0,
214,586.8113941490035,0.0,1051.0000501355055,571.1231014059452,0.0,865.5262727660771,658.6436993818952,0.0,719.9640834023908,0.0,0.0,1200.0,
220,586.8126626057191,0.0,1051.000024374722,571.1978319896507,0.0,865.6054217135191,658.6634207834927,0.0,719.997885044335,0.0,0.0,1200.0,
222,586.7045197506674,0.0,1051.9999999754393,571.5509996155657,0.0,864.7984811245127,658.7332622381122,0.0,720.3017056509091,0.0,0.0,1200.0,
225,586.4554416609233,0.0,1051.7444378965072,571.2479670344769,0.0,864.496094674734,658.4978426917044,0.0,719.9999993894063,0.0,0.0,1200.0,
226,578.9999813382602,0.0,1127.6451687325757,558.8248435689187,0.0,865.521731563759,663.1672845348272,0.0,721.4944291284277,0.0,0.0,1200.0,
231,578.827337333837,0.0,1128.747440682708,558.9999641368207,0.0,864.5131015002526,663.1786420975965,0.0,721.7003160071347,0.0,0.0,1200.0,
248,581.2639054777993,0.0,1128.3284632058583,575.840096464208,0.0,869.721245772263,515.8155828462974,0.0,735.1830759922494,0.0,0.0,1200.0,
250,580.9622137151631,0.0,1126.989935683671,576.1775114181978,0.0,870.9998876604255,515.7030659213746,0.0,734.9338672398449,0.0,0.0,1200.0,
315,589.337803949321,0.0,1128.4973449908705,568.481305765096,0.0,871.2131357308998,459.64128825828465,0.0,737.1000537929248,0.0,0.0,1200.0,
323,589.7734706478166,0.0,1128.7412849503032,568.0731049083001,0.0,871.0000174800404,459.6748207061124,0.0,737.1593592458387,0.0,0.0,1200.0,
326,589.858252684883,0.0,1128.9999416249202,567.9623686909787,0.0,870.7350384642423,459.6812552620374,0.0,737.1992964395844,0.0,0.0,1200.0,
336,589.9705239202626,0.0,1127.703524143734,567.928156267064,0.0,871.9999380240611,459.6985062518372,0.0,736.9916188684206,0.0,0.0,1200.0,
411,589.9797677848114,0.0,1127.7168015483946,567.9300906086393,0.0,871.9969691687379,459.7108148377201,0.0,736.999976658428,0.0,0.0,1200.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,452.2608201267531,0.0,1200.0,46.816085045595905,0.0,660.782378451966,107.64496384309531,684.8370716396397,322.99992290750356,1200.0,443.67348151957896,1200.0,
3,454.5180880570783,0.0,1200.0,44.39938785159876,0.0,660.7434201116272,107.69106503829468,688.3335119144372,322.3219505439493,1200.0,435.99990282980406,1200.0,
6,448.86264041973936,0.0,1200.0,56.86515694486814,0.0,658.9999144823979,107.91798475605782,686.7583283974122,323.68845027667487,1200.0,435.59630862921017,1200.0,
8,441.3061077144905,0.0,1200.0,60.44873772419519,0.0,617.9522427717174,108.48954056096942,695.9998636808729,336.6265145592389,1200.0,421.934859166506,1200.0,
9,430.93670927576704,0.0,1200.0,60.669774413244156,0.0,664.2770556099448,110.64962540039252,685.9997105053751,351.88571677037413,1200.0,415.5331958466348,1200.0,
11,397.5297706142739,0.0,1200.0,103.81342342607374,0.0,666.5103682050188,32.41217222242986,631.7626794931073,333.869793272152,1200.0,706.7954688882845,1200.0,
12,380.6686920923508,0.0,1200.0,117.00000092101757,0.0,666.6484842429636,28.58405270344248,628.8785907606267,332.84343791781157,1200.0,718.459493940024,1200.0,
