,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
55,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
58,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
61,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
66,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
68,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
70,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Up:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
82,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Up:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
83,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
88,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
90,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Mid:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
106,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Mid:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
108,Mid:Mid:Mid:Mid:,Mid:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
130,Mid:Mid:Mid:Mid:,Down:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Mid:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
132,Mid:Mid:Mid:Mid:,Down:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
150,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Mid:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
152,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,
157,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Mid:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Down:Mid:,
187,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Mid:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Down:Mid:,
197,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Down:Mid:,
199,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Down:Mid:,
200,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Down:Mid:,
204,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Down:Down:Mid:Up:,Mid:Mid:Down:Mid:,
205,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Down:Mid:Up:,Mid:Mid:Down:Mid:,
206,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Down:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Down:Mid:Up:,Mid:Mid:Down:Mid:,
217,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Down:Mid:Up:,Mid:Mid:Down:Mid:,
225,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
256,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
259,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Down:Mid:Mid:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
339,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Down:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
342,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Down:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Down:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
401,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Down:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
413,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Mid:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
422,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Down:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
424,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Down:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
446,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Down:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
448,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Down:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
466,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Down:Up:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
502,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Mid:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
525,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Down:Mid:,
528,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Mid:Mid:Up:Mid:,
535,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Down:Mid:Up:Mid:,
537,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Down:Mid:Up:Mid:,
541,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Down:Mid:Up:Mid:,
596,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Down:Mid:Up:Mid:,
704,Mid:Mid:Mid:Mid:,Up:Down:Down:Up:,Mid:Up:Up:Up:,Down:Down:Down:Up:,Mid:Up:Up:Up:,Up:Up:Mid:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Down:Down:,Mid:Down:Mid:Up:,Up:Up:Mid:Up:,Down:Mid:Up:Up:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
2,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
6,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
13,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
15,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
17,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
19,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
23,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
24,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
25,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
29,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
30,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
35,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
37,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
41,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
49,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
51,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
61,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
64,Down:Down:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
67,Down:Down:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Mid:Up:Mid:,Mid:Mid:Mid:Mid:,
70,Down:Down:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
89,Down:Down:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
98,Down:Down:Mid:Up:,Mid:Up:Mid:Mid:,Mid:Up:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
109,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Mid:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
117,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Mid:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Up:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
138,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Up:Up:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
143,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
146,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
154,Down:Down:Mid:Up:,Mid:Up:Mid:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Down:Up:Up:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Up:,Mid:Up:Up:Down:,Mid:Down:Up:Mid:,Mid:Mid:Mid:Mid:,
