,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
101,675.776619858544,706.2106156197262,685.5831224747557,410.34287945428224,652.0159619655232,702.1318942102944,462.81682994577756,514.6912495616097,338.08705707345007,353.7919875450717,456.41491723984336,294.3034096376492,
104,675.6172470320549,706.3821576034377,685.66792517093,410.34533321488084,651.9345042972717,701.8399748116839,463.3302267908191,514.9063876818246,338.48664200397724,353.0568941057555,455.67396513425115,294.9012652548011,
110,680.1096170076653,689.2811339771954,710.6766000841593,410.3978111455579,650.8115387220762,698.483439485207,463.43895381779106,516.078020545476,336.4732273588696,352.1865266083185,456.5313846364334,294.0203915910558,
112,679.641718546224,690.4870563824859,710.0725132157579,410.35438301718574,650.3122042326532,698.0901401318857,464.67925236814557,517.0029175066719,337.4741754819179,350.28313843936036,454.6858175147015,295.0929141705459,
115,679.5735635879978,691.1436881207412,709.5838376455614,410.28725533272666,650.0543508397498,698.348794388557,464.5188478151765,517.2727052884964,337.3784085710703,350.3876790283042,454.8799596258389,294.6393946302791,
134,679.7760307737577,691.0646173252904,709.6012365965701,408.2082230890185,651.2388578651755,698.0762951316068,463.8694509486198,516.7217795347391,338.49189511698614,352.1327538278081,454.1471451020589,294.81569964593956,
136,679.9731635960013,691.0007077327791,709.4989032700589,408.1191611628778,651.0152317370029,698.3490387294686,463.8351523331307,516.8704528068804,338.4838290155511,352.13001277683736,454.16695651209307,294.5630151329396,
146,680.2263866261651,690.6558188907186,709.9928440095073,408.172429759958,651.1588661559763,698.2673073405434,463.984397324023,517.2616456414254,338.65565955190755,351.9039555650087,454.1211183641314,294.5238946440092,
150,680.0599823357189,690.6374829482847,710.2436852147937,408.1748169739797,651.1880795438123,698.1643226268721,463.7961959095835,516.1188776147703,338.2268593841533,352.6829700857159,454.8217155040859,294.92079922031184,
156,679.9564905573918,690.838730206844,709.7374680401743,408.300935099572,651.0170013567157,697.9468596854051,465.01878625073863,515.5416156203441,339.6410962614894,350.3080438829511,453.91479778485655,297.26587862492653,
160,679.8795884425639,691.0746770627615,709.7113280925838,408.2976674268813,650.7898590583419,697.6680434654714,465.82251230170823,515.848722056841,340.28315802600616,349.0850488332828,452.9730596648489,298.0545560777563,
166,680.0340112394011,690.927675512955,709.996168426251,408.2782214390097,650.584770689437,697.4018871464856,466.57489844411134,516.3658201978276,340.92675555899507,347.840603020851,452.1022766947803,298.6171764246404,
171,679.8263854415206,691.3204812295066,709.6457509197985,408.3262637694986,650.7453358767276,697.624741734493,466.1510678950799,515.970116399168,340.53450913242256,348.6937119044125,452.67107640812486,298.38960295677794,
187,680.0796995938514,690.9430003236406,709.6510694280976,407.52282416853296,651.3919703078674,697.9299218679396,464.89435796100497,515.100295557199,340.02606155140904,351.41172258168245,453.96105799134864,296.8138078202573,
189,680.7154305272959,689.6936736417722,710.6881620519376,407.5137408942403,651.3780239689942,697.6600152581316,465.5171019264016,515.4082093173588,340.564202780891,350.47338635855647,453.3417952217489,297.34791515703455,
195,680.066778781924,691.2049375751551,709.7324433282932,407.5527447474325,651.1317742234946,697.5660015786664,466.2256324585478,515.4499454363151,341.0924854028619,349.59415020693376,452.53785092823,298.28181898621943,
204,680.078948535781,691.3183085080713,709.863458727168,407.57120624981417,650.9499389947762,697.129220599956,468.8965275294662,513.5825600804127,342.90031063955746,345.2058318906044,453.0014763890691,301.303488340003,
272,679.9961260642843,691.5047056860386,709.6571189052853,406.74917613883076,651.31802217732,696.9120643625147,468.45228715459734,511.9899036954462,343.44513099187526,346.12178267119793,453.49260801900203,302.33716289183235,
275,679.930638528,691.6827306190537,709.5786190317908,406.74599996843125,651.3128632356553,696.9033598444692,468.4258659130482,512.2925123925947,343.405422964922,346.09169679614473,453.46496229292427,301.9802591733904,
282,679.894385297217,691.8058193578161,709.5274615954908,406.7639306735967,651.3366339818409,696.9178554802919,468.44225687119405,512.3412879692619,343.41114641390374,346.1027305164264,453.4761791052294,301.9590075390143,
296,680.2031786214517,691.5019186907975,709.6831992700661,406.669915720684,651.1548542531183,697.1331050286577,468.4135292213999,512.7887724289441,343.3827427277475,346.0622164597004,453.4217889593942,301.3888101140505,
313,679.7787741416687,692.3257508240158,709.1536433982684,406.76581538764714,651.2606301971035,697.0893396977315,468.4671291898836,512.6177670864222,343.4032777364531,346.1121438520682,453.4475957883674,301.6876670173251,
341,680.2022475458332,691.1981336948182,710.064539245782,406.7273529580217,651.370224703045,696.8707070830441,468.39943055409196,512.7619072092098,343.37576987009544,346.05251032204194,453.4785431459191,301.44376852017695,
396,680.147209239271,691.1860918882936,709.8706732964665,406.77451726617613,651.3428149373984,696.9980050110953,468.28649298918754,511.86122155680744,343.4575150933662,346.25609270763545,454.0853824180583,301.6086882338817,
414,680.2024235466447,691.6465346763525,709.4996860125249,406.76217491123856,651.1809394003736,697.377889570288,468.38444575129887,511.960551398597,343.5181039337108,346.3278403849971,454.09652781231415,301.6134474414667,
458,679.9115802605222,691.5909497037636,709.8395243502121,406.91375861725186,651.6619778720312,696.5667905176734,467.9821818217627,512.291867281819,343.51087255664777,346.09951135640716,454.30611948235406,301.51225338520925,
478,680.2310079346264,691.1217384058936,709.9766924694997,406.7419134787884,651.3132008948726,697.0190226190864,468.2508280040249,512.3693367680235,343.3982743096438,346.2030795131983,454.0302021297954,300.9967280693308,
493,680.1428985768591,691.5516449648519,709.6441035923879,406.74857240269444,651.2443980994314,697.1878967717292,468.29344518177993,512.4467370686239,343.4151039309221,346.2326412444001,454.02000457752087,300.96313247807046,
633,679.3522648113382,691.3721899305057,709.6497579684211,407.41152345681763,651.1925008361064,697.1258489168346,468.28735851111196,511.5607005885151,342.09370322824174,345.927696068444,454.61821886276846,302.10365041351497,
645,679.4370331077408,691.6564536101342,709.9277659694759,407.48872125406245,651.3977689508004,697.1751858299581,468.36303006197994,512.8698734277168,342.06611559486026,345.93205859952,454.6980007057026,300.90713282476304,
658,679.6052033221082,691.9439786385783,709.4170565887822,407.4957782382678,651.1693814103159,697.3217177062041,468.38419740820945,512.278646964499,342.10650325843005,345.9797920875598,454.68474259371555,301.5272752809937,
726,679.3849680011539,691.5814608433138,709.7817754111393,407.4186160510839,651.2602890286514,697.2696497735199,468.3395367852794,512.630446683028,342.0477011086752,345.9133459949017,454.6103977499979,301.03020384743644,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,534.742417356021,434.8197124326427,460.6682471012211,625.5806544855532,435.0000947211986,361.6508949005965,581.7528870654662,699.253224369125,552.9526794860453,467.1888556252997,602.2506045409639,487.4283703054688,
15,534.8953122942601,434.6761258744759,460.5867020505673,625.6531546026104,434.9368152527821,361.6039066809515,581.7181123753796,699.2348320170863,552.9564284950195,467.1550707767786,602.2393117032589,487.4270692001039,
16,522.0767486990404,433.64909717717563,461.2205861240355,649.0925412021472,435.576758715245,360.20228150334475,579.3151740835916,705.3998717544562,552.473151866809,464.94647248103587,600.7920610608219,485.9281543192232,
19,521.8495046423222,433.70320662087386,461.1857289627689,648.9677990937628,435.57826126661774,360.1759668210228,579.2929241024212,705.3785792710671,552.4211774328506,464.93020559801096,600.7665935321199,485.88780158308055,
28,524.0756003144794,431.9487062958037,462.44397232450456,646.0356488582923,432.8356207998444,359.96553283309737,567.0039726514502,734.6782526223317,542.7090095217341,455.6555078463379,633.4883521828367,473.256143414279,
31,500.24847890545783,436.47440448222113,462.3766288434198,689.5686957692249,423.00659736854175,359.1868626738101,561.5098150985763,733.9174118543187,544.2450870452531,457.85478560946143,631.5841385836384,472.5713073082534,
37,502.0869361202492,434.43056019035373,463.5470197146618,689.0264212140062,422.23245566217696,359.7219964882482,562.391186812285,735.026145064124,543.6434239928868,457.66380766724103,632.7292191300569,472.1568808889983,
38,501.44148203652526,434.98227046569474,463.08407433580385,688.671053114315,422.3737412852532,359.62404185471286,564.1391845258993,734.7306282468287,543.50614586533,457.58461143813076,632.0531182461093,472.44593483202783,
40,501.45996727547004,435.0112984757379,463.07797412778183,688.6098914540506,422.3723450424293,359.61703865213514,564.1661400119897,734.7318268587675,543.4901782301599,457.6172956691805,632.0598819248203,472.43394156878884,
44,500.81211046626316,436.197846808378,462.39357514520725,688.5365396520629,422.86046481459033,359.2701513197249,564.1724827697598,734.8326006565469,543.515190618642,457.62672242370286,632.0681345456424,472.50914226026975,
46,501.198883323898,435.8203753750572,462.5558750384962,688.4021116199128,422.6582237486502,359.3403012408131,564.1719867925518,734.7852091691077,543.5053397930188,457.65671522945615,632.0758536321089,472.4849014775461,
55,501.800032536932,435.8291683827523,462.6422579287777,686.5986847000082,422.1758132429532,359.39698064036855,571.6965117138881,732.0826391655553,543.8923552353635,459.75624893218816,631.3131078043717,472.49963671837685,
57,496.4654432032031,454.5021688284505,457.4095430298965,684.1521037634096,423.3945169820522,356.04281287804804,571.4450049323484,732.1468643513786,543.8030314616482,460.09648604304573,631.1663963145613,472.90611823360496,
58,496.0045995427944,456.4662563891218,457.69467754597144,686.6691184464984,420.9364547903269,356.5150116384515,591.6277098083995,695.5195372427439,554.9593763323204,458.42074421625426,604.1113967903444,485.38214515420054,
60,495.59007230158664,457.07083034529904,457.29715736936987,686.5773299961179,421.0419184517366,356.29215152481066,591.6204238548048,695.5435195066797,554.9553487800856,458.42014676530846,604.1013128963668,485.4038572783221,
61,494.4459919013481,457.77120122198374,457.429571656788,689.5395421558126,417.1482196662259,357.25863368788396,590.9800945163785,697.7707483864737,556.2582819799372,458.706533992871,602.6875531910628,483.5567186407974,
72,492.0818650257913,467.3196738372559,454.2663126260369,689.1398381363628,413.7395425196738,358.4084298250238,591.0523670304874,697.835225726221,556.1911186723964,458.7838012894354,602.4999809678412,483.7082027656147,
76,491.1322443583608,468.0044931801905,454.0496931412057,689.6278397221281,413.91766105420845,358.3736328247092,591.0987009843969,697.947200738251,556.2063820386666,458.73253085666573,602.4777789549488,483.7349297365279,
85,491.82465115381774,467.60177023756387,453.51262172061524,689.2500410932206,414.0156808239382,359.26588003572834,591.2052207156871,695.9902292248789,558.7115122866097,460.1243352524334,600.1533455037771,482.45735136946246,
88,491.11409295052255,467.63020039048996,453.6799646345174,689.8542913361738,414.1624932907531,359.39897322518505,591.2086828576842,696.0633678455146,558.6971228292391,460.0205972073832,600.1127854638912,482.43387771695734,
94,491.8305205743823,467.38435638483526,454.68472069854295,689.8046766929384,413.7631012807736,357.53099638399163,592.8769921913907,689.9468993592834,568.817294976848,460.4195829794013,597.6156129286196,481.779669530138,
95,491.5093289060736,467.0653938885549,461.09396548953447,689.395117954831,416.40038917772875,346.4668736724857,592.9828484133874,690.2874375246172,569.018221764374,460.35509568354144,597.1256403441065,482.5653048658616,
97,491.1450855843247,467.38687795145256,460.8811121182637,689.4453328507192,416.4216883004731,346.4041417026054,592.9754191725632,690.3061842008696,569.009622333441,460.33205725467917,597.1080098804136,482.5658159543391,
106,491.08642572632215,467.4739513175317,460.8440621655519,689.4632266898009,416.434276132412,346.3968225112019,592.9815198132202,690.3147509014703,569.0141378322958,460.33414029411733,597.1089850299885,482.5714164191518,
110,491.0290844639736,466.6341114670634,467.4348495515727,690.177865143216,416.88951082804965,337.41427163674473,592.6161616139955,690.2059768114073,569.8266989765921,460.91237725043715,596.9874409231776,482.5879927181144,
114,490.65099900888396,467.5586407102179,466.8818176020131,689.9402402950184,416.9057856223982,337.2852967401276,592.6604996579679,690.2342759483679,569.8334589069281,460.97415255780965,596.9988426789083,482.62381372637566,
125,491.0886841299111,468.8300933790564,466.63155129610016,689.7619918055617,415.868728627348,338.1589867885705,592.9377400542439,690.2625437728939,569.9184318124329,460.8835373358266,596.6607980244034,482.63910727005907,
127,489.81311057528717,470.4032475832339,465.32843592689403,688.3240749787982,415.22313204819164,335.944649120711,591.5512915446163,691.364029535263,609.554567288836,458.5960236125336,597.3973833911376,467.07932470727525,
131,489.016446827113,472.3721139150579,478.367391964111,689.0135821511683,416.34170593549436,309.16247480724024,591.7893019435215,691.8015878420304,610.8055481425388,458.58989613691784,597.3514643942458,468.05626567472365,
135,486.83230540065,475.0464384799277,480.57805338338045,695.7333428022505,405.2105846434961,307.80861554866243,591.4251563642563,689.7762393154562,612.5160362800298,460.2216241476676,596.6436970072238,467.3900452731316,
139,486.6568005833774,474.6154516793739,480.3380294381021,695.3784061931112,404.99639918680776,307.6344426023445,591.2660419620768,689.6528786725524,612.3554448330485,460.1106855708775,596.555176763622,467.2763447475829,
143,486.6857221894622,474.3267681280887,479.8498172403783,694.6787007373462,406.60414506512274,309.4585551738196,588.2034414418415,699.4955362289396,610.317174385907,458.4635977226114,602.8663331198388,465.64807607595833,
164,487.3426006495753,474.7896044363427,480.8970737559016,693.1256639603668,403.76493144052546,306.06388507997156,580.0145749590176,727.3535416430823,597.7894438071587,446.35178268563993,634.4338223302344,459.9804849146101,
167,487.105110914795,475.6130077663202,480.62431030677226,692.9973481814682,403.8327296628065,306.15234880633335,580.1290741414264,727.4016586569776,597.7854215736163,446.45763478341826,634.4608486504025,459.99502857225923,
181,487.6610338503318,475.03171802562247,480.7004161188472,692.6390740287351,403.7019370473942,306.02237943869727,580.0748144403834,727.3165950650989,597.7451195827005,446.46988099594455,634.4628150017634,459.96651621808394,
187,487.50858534395604,474.57201463234753,480.09366442503193,692.2210317693133,405.1172484243994,306.85705714582053,579.1924160299122,728.3423687704292,604.1718748682629,446.333748685058,635.2471229774409,455.13136685772156,
191,486.91244994988773,475.159535735022,479.8271327259719,692.3058830926008,405.162810690623,306.9432514903688,579.3999069344625,728.0882910904338,604.422703570749,446.47514619974805,634.9677675642769,455.22606621991156,
196,488.92795607958647,475.68893695006585,479.6185326885545,686.1575081754023,404.396254361274,306.98683153722664,614.0178294314601,715.046792796874,608.3335938412476,446.6118005757774,624.5992640507499,454.71090673903734,
200,488.67466482149837,475.9579694916579,479.4828233938081,686.1670076562158,404.4104862606577,307.0237328719929,614.1434304112912,714.878297627967,608.4964487176246,446.6474458092829,624.4289465734867,454.7723937329232,
218,489.02202548997656,475.59173210295944,479.59579676965353,686.0363044468052,404.35516135630877,306.961244801205,614.0785693086475,714.8217192070443,608.4507674146552,446.6235894285672,624.4177015211162,454.74125295801434,
223,488.8290955528228,478.47880434486757,478.8662014101389,685.8519528837201,402.3299449181906,308.5832967392677,614.2912449186872,715.0967262561485,608.5820215742895,446.54267506675427,624.3354418885856,454.50257527315136,
226,488.418157812009,478.8400077940446,478.67381272225737,685.9006273569436,402.32742595687927,308.6188190249199,614.2500429709286,715.0761507064711,608.5446376344764,446.49386677708003,624.2755772356304,454.4735114243511,
229,488.3207521675822,478.8927202396724,478.7095566010951,686.030901447525,402.3571366528599,308.6238857589965,614.0348019297049,715.4622730094153,608.233845219797,446.4166036304292,624.5968404959319,454.3617648679634,
232,488.13755438687434,479.01856012486314,478.672882558064,686.1187541339629,402.37484145130435,308.64969658201363,614.0278634155977,715.5067029862233,608.2192252441171,446.4053937009309,624.6136486801095,454.35728680341805,
262,487.6920711146652,479.89005455651346,480.33573894403366,688.4461190516105,400.1460157588758,305.61939780352503,621.0753348375678,694.7546099781794,617.3897576036317,448.6009152771213,613.6987335567726,456.27641404485564,
273,487.6994488768063,480.50240292605315,480.0043935264806,688.0973488412793,400.1153212643204,305.64052086707994,621.1244572611699,694.744256769865,617.384236072594,448.6532845191505,613.7086392532477,456.2827294367443,
288,487.3924107886443,480.7068697112539,479.918095305277,688.2068052232663,400.130949838287,305.67534021597965,621.1166296152021,694.7636032762741,617.3818574299283,448.63047981248485,613.6908809953386,456.2790959547435,
395,487.8976245579066,479.90959875592455,479.70613355951974,687.1914196376891,401.0709152978746,306.1868715112531,620.4951124077201,700.8886615360242,614.4194449010195,447.20233464189243,617.785773309376,455.63321477371494,
399,488.0554462237873,479.94613588505644,479.86638313281605,687.0922791020889,401.09930327246025,306.21558491527594,620.8317146712805,700.904275754141,614.1725744497655,447.413485533232,617.8226002334254,455.4979921481253,
407,487.753532278901,479.85784543907806,479.7570659902191,687.3472483814305,401.0913730699519,306.20213279313197,620.4705578381044,700.8990544461525,614.4286704260433,447.1731819756199,617.7728032344878,455.6345659983687,
446,487.9155896672269,480.07614797416664,479.6425505232444,687.1190575355129,401.07402601843756,306.2007300025969,620.5264335534825,700.8941689881541,614.416508878205,447.2269913399469,617.7949592197565,455.6351024915539,
639,487.9335050888929,480.0701545382043,479.70494739519853,687.1223003392641,401.0865558020957,306.2118875535992,620.6271517108889,700.9006816239112,614.338748083408,447.28701212952166,617.8031772351089,455.5914959378746,
750,487.46600246379455,480.00597210629246,479.7223620802904,687.5128858339377,401.1197129418961,306.2414846989537,620.4526329887409,700.9202164535295,614.4397614155562,447.1426593534716,617.7547128617749,455.6376707353535,
906,487.46634793353513,480.09926552597955,479.7136508030282,687.5154859032602,401.1344728991709,306.25913158660194,620.4753752195475,700.9296690989261,614.4419574647222,447.1572931519585,617.7613112799893,455.64085120490813,
946,487.60124153594944,480.4030296414384,479.5172133545207,687.2067497925705,401.09759615490697,306.250199642429,620.5287826023458,700.9179659899936,614.4230423044788,447.21260329920074,617.7804920773261,455.6383265191703,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,441.2582363769734,429.9496926811646,641.1801706231715,460.79254191198737,439.1837039902533,627.650250302113,405.9034355527201,384.2745602659847,562.2011948252771,340.947992075085,374.51504583424446,566.6329969127719,
7,442.55989048298136,432.529282706006,632.2240885520771,461.20458795859713,431.07773864130263,640.5826911375013,407.3702988733388,383.6691359643119,560.77880718443,339.96179180754507,374.62421565890486,567.695196618027,
12,441.54719650839655,432.1861564863046,632.1168895698663,462.3362876462033,431.40035955771515,640.609165502502,407.43538382188643,383.7693356637556,560.7929810463223,339.66019782678467,374.55775091083774,567.7248991390908,
19,443.9196269805911,431.47009223094034,633.7124444354372,460.9151355735173,431.47603709557984,639.9526447524341,407.4795069747247,383.92558922557265,560.1368768819576,339.4203481371245,374.83930677208036,568.1736524835501,
22,444.91595974611914,430.44064944810725,634.9199434187058,460.36952447400046,432.497946747641,639.4059822112333,407.26054735373117,383.6152640228925,559.5288073322813,339.6674471715678,375.08815465673933,568.8581442096113,
27,444.99192176001935,430.49239846263805,635.0074788270068,460.1197475697073,432.4642715660957,639.5420377951625,407.2758503582972,383.58591291676186,559.4455872905396,339.7416125651746,375.077058816795,568.7643183148275,
29,442.8281450617096,433.25402530656606,635.7501979488051,465.36922081229454,425.7536372005251,640.1299593513206,406.05683666444764,383.07222748912994,560.5083039234362,341.1179797664582,374.64578998874345,568.1929966822418,
36,442.60720292939857,433.19741461836696,635.7334981638899,465.5710834215732,425.79097891351313,640.1562917686146,406.0763190445105,383.09459139489826,560.5202333576775,341.077592439964,374.63556469959747,568.1952429889321,
40,443.488088385094,435.440635084036,639.3604229866763,464.75219182729217,421.8286152966829,642.2080275100813,407.3604875241425,383.4190648211923,559.8271173590988,340.1869362783952,373.302757542477,568.9490012464428,
42,452.70677535815565,426.90090904998453,638.3987258920673,461.1343068079853,424.79559392134826,643.704084375464,407.9596020314954,383.5052855966038,560.2104134030836,339.67458183579123,372.596398109039,568.3622074325234,
49,452.1804611231952,427.1473444680866,637.6008120559211,461.9130538359665,424.489607690192,643.0286524574412,410.4520505953423,376.26535812881156,565.0582100617519,341.4474380373895,365.31719533724015,576.122556046373,
60,451.98990467567535,418.35266221421887,662.3018137157868,462.43252223934036,428.35611781724776,631.1078665473665,410.62777062198256,376.11055742437696,564.3191762865529,341.07909092059,364.8100474662227,577.1185946496709,
63,453.94431776471714,413.08771832517766,656.3865848214082,462.93415351854946,427.4836784137147,635.7611451359061,409.6144938155014,378.1647865880032,564.7618259495657,341.4728258200354,364.8837079630986,575.7276877475028,
72,454.2565961907816,413.00528411372613,655.7689640573273,462.7729806442279,427.51172927929684,636.4535546975713,409.0594169724751,377.01123181736835,564.9437763608737,342.8766623057407,364.71741743321434,575.8761644882343,
73,455.13943599293617,413.00455256159296,655.4338636293688,461.98427246947773,425.5809192333582,637.502573250931,413.8031525692612,367.5887501130435,567.6391191446105,352.5073679425345,355.72606171542725,578.3759935200248,
74,456.4094864541013,411.6277280929024,653.8114750878533,460.9004710083003,427.4391469873831,638.1557395586882,414.94162480617433,367.95945999498144,567.2816928081321,351.33754903928843,355.3393577757913,578.7825319867158,
77,456.0941792808556,411.6536275588604,653.8596427925064,461.53158465210515,427.60786716395154,638.3022527308774,415.1600564016876,368.1375029441446,567.4741729979462,351.4074518484012,355.4362375097277,578.932029178618,
78,456.09417762528784,411.6536265363113,653.8596419104241,461.5315826785323,427.607865917252,638.3022513136976,415.16005409288243,368.13750142754253,567.474170855166,351.40744991697545,355.4362362344874,578.932027373521,
85,456.2783620779117,411.62460612913503,653.8548506945983,460.94079742826494,427.4617132168775,638.2594270962871,414.94437362657743,367.96106191976855,567.2482260159878,351.32251023644164,355.3238099208482,578.7354629011857,
87,456.9744876220106,407.4354861621691,651.6880696639306,460.20246035496797,430.925168965672,639.0768616572344,416.3467800185562,369.14209196288624,567.8411667892835,349.60294418300316,354.7335455996813,577.8468631650139,
