,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,89.31116560120904,32.21331087589522,13.015822770594127,170.96342379284005,83.24581147407162,21.219344583319753,73.10716103269829,0.30400681454744927,85.21828322608724,83.54096466868396,68.59297311296359,5.5127341093524365,20.61503187658127,8.418538936443497,9.78177562506744,107.41861619226717,48.73971070723678,2.730349969399299,31.66046295398405,12.630447011114825,42.04770126828231,45.913346177781136,45.38960202004836,1.0302039253487578,
2,34.74241746529208,65.18028738200087,39.3317527910408,74.4193454362678,135.00009483109892,61.65089497482501,118.24711285643991,0.746775569156398,147.04732043820377,167.18885569561775,97.7493954049346,187.42837037365632,12.398758370282621,19.596970162582693,20.482786518714533,12.793250039018858,101.09759625419372,6.250199726427638,79.47121732904452,0.9179660410086399,85.57695764301752,147.21260334075959,82.21950788807453,155.6383265558576,
3,58.74176360832644,129.94969270353954,58.819829349512815,39.20745796402019,139.18370405224823,72.34974964825108,94.09656437031947,84.27456032370208,62.20119489208332,40.94799212098923,74.51504587576062,133.36700303173984,41.9686423565808,106.31960527738715,38.08578754538439,41.98309474201977,121.48267144138339,55.15838391782631,57.5593168268918,49.74458319573557,55.04301626313861,41.769052319786056,55.49218998413062,92.73516539929051,
4,5.925189712232793,59.8620351648799,119.00803061299416,40.75648760540713,49.72703049736856,35.3275883951311,136.92848771593367,128.37921858882123,64.42553002529326,154.82089037530147,146.31993620106175,75.75232186329379,9.174555513050393,34.35678725073802,39.5394235749726,28.137813003020995,44.095082321010295,7.438568345889394,126.98550991099489,81.77753290131056,39.33046053545854,100.93083104889945,109.68179794459684,52.30997962534286,
5,25.315725630700285,15.929012141046428,45.98866948686913,12.138504402998024,70.44340707237654,125.51313507940927,17.719167113965682,146.18554303370985,95.95566791315946,44.726547776845166,212.06940597577716,115.47067616071786,15.735960151677887,11.28518210890229,14.732822367078938,14.70951111182552,46.871459700383866,91.39169740990587,26.127244935980684,87.00295912661045,73.86587744896684,81.31836021080142,169.70325160022946,127.51184242984436,
6,14.145152206411353,3.5209556415176166,1.1829828288899762,11.57036685423094,18.77589867083327,23.303252448586818,31.82602468429502,171.89911218877137,124.50191021381511,35.15616113070945,168.9169186951196,96.65442298400649,9.776269263202835,3.235059559378442,1.6858424777950631,3.140011892722555,10.204597306787264,9.037280701319105,24.839665278458938,84.87402165894082,132.58847675082768,35.44137808250338,105.7589178962059,91.863927943372,
7,23.972516722415207,52.31268222161549,118.83656420280477,85.0481519393636,40.013073517639214,47.574493619859595,56.428721907984595,33.92457755863779,6.164119221249621,59.804479513529714,8.296310442684671,58.713206410859016,4.284012930313338,37.40674253157289,68.39997841597307,51.43668379780104,23.85207398344039,6.501611330803939,29.17877302887166,3.8521287867553156,21.159872780076853,42.78402371987704,8.042756684085873,33.25196730850672,
8,0.4585531431234813,17.3402310763081,21.658373122851458,7.2413591579083345,31.883139273346558,19.127015076209034,69.19343922759333,190.55408113620024,83.53303998309798,87.07610186436807,229.23903909702005,105.44523079662372,6.012476350721215,10.254641225015916,5.919198632410257,6.4590106114102355,11.772116278787678,6.958635806610118,63.56612609225965,87.58651769306209,68.6546636620651,96.86863865170983,198.8628366337178,102.26273098020056,
9,134.8526924650016,30.433333869113767,87.64375802183815,54.83329941141352,88.66875791208122,197.33979809012789,72.83505564319432,88.4583076836858,44.36074902323452,92.7197458504287,134.45181152228713,85.16021660519704,89.25632938950065,52.02224541932276,17.06108923015438,4.514159577161479,78.45353660788942,142.17019840227317,65.45400647472206,52.08960738151325,49.655747273132874,92.48556580863408,125.0449114921405,81.85909290263834,
10,27.548532552388906,34.2478020625598,33.73905274005813,30.114193172119712,174.17146062268114,31.869237396612334,60.38624095851003,85.99547567308434,18.15937629919324,87.30339168681553,127.75805012714477,37.84386567908729,36.217520784021076,5.311818400677794,32.40732156950605,27.088808790746555,130.39494946408655,21.395180964610574,56.7280953225453,52.93326803921423,11.269693732924452,77.01636119193802,104.74421775751455,27.541354827393945,
