,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
143,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Mid:Up:Down:Mid:,Up:Down:Down:Up:,Up:Down:Up:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
147,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Mid:Up:Down:Mid:,Up:Down:Down:Up:,Up:Down:Up:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
150,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Mid:Up:Down:Mid:,Up:Down:Down:Up:,Up:Down:Up:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
155,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Mid:Up:Down:Mid:,Up:Down:Down:Up:,Up:Down:Up:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
157,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Mid:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Mid:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
158,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Mid:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
164,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
171,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
178,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Mid:,Up:Down:Down:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
187,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Up:,Up:Down:Down:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
188,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Mid:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
189,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,
193,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Up:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
201,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Mid:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
222,Down:Mid:Mid:Mid:,Up:Down:Up:Mid:,Mid:Mid:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
307,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
312,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Mid:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
327,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Up:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
331,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Down:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
337,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Up:,Mid:Mid:Down:Down:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
350,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Up:,Down:Mid:Down:Down:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
614,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Up:,Down:Mid:Down:Down:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
678,Down:Mid:Mid:Mid:,Up:Down:Up:Up:,Mid:Up:Mid:Up:,Down:Mid:Down:Up:,Down:Mid:Down:Down:,Up:Down:Up:Up:,Down:Up:Down:Up:,Up:Down:Down:Up:,Up:Down:Up:Down:,Up:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Down:Mid:Down:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
5,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,
8,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
9,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
10,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
13,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
15,Mid:Mid:Mid:Mid:,Down:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
18,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
22,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
23,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Mid:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
24,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
26,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Mid:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
31,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
35,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Mid:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
51,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,Mid:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
52,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
59,Mid:Mid:Mid:Mid:,Down:Up:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
65,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Mid:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
67,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Mid:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
85,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Mid:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
89,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Mid:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
90,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Mid:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
91,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Mid:,Mid:Mid:Mid:Mid:,
97,Mid:Mid:Mid:Mid:,Down:Down:Mid:Mid:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Mid:Mid:,
104,Mid:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Mid:Mid:,
108,Mid:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Mid:Mid:,
121,Mid:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Mid:Mid:,
123,Mid:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Mid:Mid:,
128,Mid:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Up:Mid:,
130,Down:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Up:Mid:,
134,Down:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Up:Mid:,
139,Down:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Mid:Down:Down:,Mid:Mid:Up:Mid:,
172,Down:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Mid:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
174,Down:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Up:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
182,Down:Mid:Mid:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
185,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
189,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
202,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
204,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Mid:Down:Up:Up:,Mid:Down:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
211,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Mid:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
221,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Up:Down:Down:Down:,Mid:Mid:Up:Mid:,
243,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
258,Down:Mid:Up:Mid:,Down:Down:Mid:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
269,Down:Mid:Up:Mid:,Down:Down:Down:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
276,Down:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Down:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
284,Down:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Up:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
288,Down:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Up:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
292,Down:Mid:Up:Mid:,Down:Down:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Up:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
297,Down:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Mid:Mid:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Up:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
298,Down:Mid:Up:Mid:,Down:Up:Up:Up:,Mid:Mid:Down:Mid:,Down:Mid:Down:Mid:,Mid:Up:Up:Mid:,Up:Down:Up:Mid:,Down:Down:Up:Down:,Up:Mid:Mid:Mid:,Down:Up:Up:Up:,Mid:Down:Mid:Down:,Down:Down:Down:Down:,Mid:Mid:Up:Mid:,
