,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
88,1137.122180511148,678.2625595236219,1200.0,0.0,414.9999992471797,615.9918111401736,453.2055594031369,674.7131205057535,0.0,0.0,325.72749569965197,28.775802011838124,
92,1135.6047525584395,680.8487636441981,1200.0,0.0,413.9796311833132,612.7072484063901,464.74982106911744,674.9783773178257,0.0,0.0,270.98397577564975,93.00008499935119,
97,1136.3809237458163,683.7027839365917,1200.0,0.0,410.65001459730325,610.9999601016576,473.1829332121601,685.3384767025386,0.0,0.0,203.7665744212247,144.32908015740085,
101,1140.557166916431,630.9581216462673,1200.0,0.0,389.43961992653516,640.9324302338665,473.5401247066693,676.5039668061504,0.0,0.0,260.99985625814617,99.27182198623397,
104,1139.8686828070313,632.2198246388009,1200.0,0.0,388.99997015514055,639.8254985487454,476.3299630932552,678.2299830229213,0.0,0.0,243.85807573894394,114.50351140985141,
110,1173.5050630345697,616.3887618025229,1037.9998109772348,0.0,404.5680414914602,624.6935400151261,471.54979493187057,683.7042304532162,0.0,0.0,244.79687449657564,120.97694592273656,
112,1170.1772259691502,624.6522132372511,1031.7951147708338,0.0,401.977832145702,624.283661011903,477.8356533841242,689.7997420631274,0.0,0.0,200.49864002232547,156.2065064332843,
115,1168.8096838707268,628.7393213040114,1027.4853034086652,0.0,400.70374047618617,625.9679551052074,476.5888083123622,690.9998625595654,0.0,0.0,202.98066398654208,150.72048717538908,
134,1178.7424416830615,601.9999350848603,1053.3224917260445,0.0,366.6996575049317,761.2878556775314,479.22165926649546,670.2321695021891,0.0,0.0,247.50722424783842,107.59390339511462,
136,1179.88175659099,601.4450524377784,1053.181101316556,0.0,365.55162022207753,762.9023035144946,478.81442569401827,670.9999572770472,0.0,0.0,247.5121451559026,105.35145731639956,
146,1181.6520033328527,598.6686995891625,1056.7856343181174,0.0,365.89684495628205,761.6967753569451,478.61516588684736,672.9997822280811,0.0,0.0,241.89951479515173,107.76707013425973,
150,1180.7022695197736,598.5583709675568,1057.996388563919,0.0,366.441860588963,761.1678514074001,479.99199964762096,666.9998712982454,0.0,0.0,254.8190152432633,106.69422003128642,
156,1180.5141573308397,600.7121333957225,1055.7538849940381,0.0,365.2012294806686,761.402710844268,491.5379491548002,666.4546495052504,0.0,0.0,193.9999264017734,178.48529556969865,
160,1180.268121529142,602.469868924391,1055.3399216097093,0.0,363.99999466522684,760.5470101466349,496.3659885142233,669.1721969799013,0.0,0.0,163.80701799769602,205.95855131842413,
166,1181.7636790168892,601.5224262491337,1057.7369713033809,0.0,362.8399659395517,759.3430957043325,500.29711990416587,672.9999745766795,0.0,0.0,133.69909525261113,230.97233774474657,
171,1179.733317942492,603.956398336824,1054.368043098337,0.0,363.5741210819041,760.4638817336455,498.2511245131344,669.9999519863012,0.0,0.0,153.29385947194922,215.9325153927747,
187,1185.1683961337262,599.9638893170937,1054.5886439369228,0.0,369.96919711495957,762.8278626880171,387.60403415784583,690.9999936637649,0.0,0.0,182.79351509084,182.8251223758814,
189,1190.5701217257747,591.6086192479054,1063.9861700159317,0.0,369.7907494836794,760.4851823329305,389.9999487644313,693.8372527044204,0.0,0.0,159.6390233369454,202.85562918105416,
195,1185.4035197155297,601.7108670232515,1054.7666441763517,0.0,368.37849615770716,761.5156455739417,393.99992511343976,694.7981430211316,0.0,0.0,135.9529901903924,227.53099003957695,
204,1186.6539734954288,602.800729688731,1056.817035718722,0.0,365.9999728146617,760.496315955602,416.81128979011663,684.814783038564,0.0,0.0,1.7029013160167121,415.56949064061064,
272,1196.355550051454,583.8614617623867,1152.2863495372546,0.0,336.99999429558653,776.3134970472096,422.1108999146963,683.9422736646774,0.0,0.0,0.0,430.3228471304473,
275,1195.803847188118,584.9999318394607,1151.352424965702,0.0,336.9496355204199,776.34772745966,421.3870132676182,685.4551493784069,0.0,0.0,0.0,426.27584341452894,
282,1195.400820341698,585.7293348810578,1150.649566522901,0.0,336.9955576509201,776.4111220624523,421.35416581793606,685.6019619501121,0.0,0.0,0.0,425.9487090426903,
296,1197.5319909659313,583.455325646946,1152.7650338928638,0.0,335.96361018121746,777.414146463144,420.28523978947027,687.9998884326293,0.0,0.0,0.0,419.319921208003,
313,1193.984056924365,588.9998153779367,1146.9507550747335,0.0,336.4905739964783,777.6027981853462,420.984561592073,686.736958247605,0.0,0.0,0.0,422.72304083450257,
341,1197.9999637410276,581.4468067893437,1155.7651812272159,0.0,336.99687301715096,775.5825109769723,420.12379329612907,687.9616327193017,0.0,0.0,0.0,419.9362463241062,
396,1197.206002668048,582.4133886451825,1152.9999906752037,0.0,337.49862376580563,775.6582297366106,421.5790908378621,680.7240398740045,0.0,0.0,0.0,460.01192941080757,
414,1196.6338166771939,584.999840481603,1149.4808308186316,0.0,336.3906363108258,777.8364640652819,421.889926788618,680.8079925547396,0.0,0.0,0.0,459.5783302351584,
458,1195.207909035743,584.9998591211522,1151.563997499408,0.0,338.9962707353706,773.3962582480622,419.66997743614735,682.6890359766624,0.0,0.0,0.0,457.6374205994397,
478,1197.8416023855527,581.819420118367,1153.9999693862553,0.0,337.2477611131802,775.66864135215,420.3261115574082,683.4203280423446,0.0,0.0,0.0,452.406878072474,
493,1196.6671614801323,584.5207293615683,1150.7661689876354,0.0,336.79786205001534,776.8068434774285,420.43652716990766,683.5582818855038,0.0,0.0,0.0,451.8344891316881,
633,1200.0,657.8575117980281,1083.6905265753232,0.0,355.19269258430455,737.9999993887305,419.9591185797368,681.8443337951082,0.0,0.0,0.0,472.8197768612803,
645,1200.0,658.7397255894128,1084.4270455210233,0.0,355.40589791982154,737.4071103015583,417.3032538175271,687.9996884765945,0.0,0.0,0.0,456.83119282788357,
658,1199.9801332505217,660.9213163883891,1080.6133491000587,0.0,354.4907812782329,738.9126876400977,418.8168453008157,684.9998513608537,0.0,0.0,0.0,464.75872371125854,
726,1200.0,658.6381271498576,1083.8431549666632,0.0,354.99993223379704,738.1982180021683,417.7980467899456,686.9743014075635,0.0,0.0,0.0,458.855038703045,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,626.0000068877408,164.88478459513567,1009.557427775039,1200.0,0.0,0.0,279.2717387444858,1200.0,519.2844117800228,0.0,0.0,0.0,
15,627.0877691452669,163.99640956033113,1009.7819152098451,1200.0,0.0,0.0,279.1361630467763,1200.0,519.2873996872634,0.0,0.0,0.0,
16,604.6516205081144,146.98214446172187,1020.0000072342041,1200.0,0.0,0.0,283.9857335948202,1200.0,512.9604220527922,0.0,0.0,0.0,
19,603.441579931763,147.77633793612878,1019.492090339293,1200.0,0.0,0.0,283.9999559489951,1200.0,512.8690380062084,0.0,0.0,0.0,
28,617.5392301898122,144.3624334489006,1025.657416831872,1200.0,0.0,0.0,230.81836079950799,1200.0,574.9999956916366,0.0,0.0,0.0,
31,699.7029004420493,114.9998235922588,1033.9094925523227,1071.9641824738003,0.0,0.0,270.64974431909485,1200.0,576.3284421122945,0.0,0.0,0.0,
37,715.9997768451552,99.92430520973834,1047.8457624409796,1065.7698036630834,0.0,0.0,298.57084898666665,1200.0,570.8258058452033,0.0,0.0,0.0,
38,710.8777423952899,103.86981323052723,1045.1236372410392,1063.768585366473,0.0,0.0,337.0000146248123,1200.0,565.8056300064159,0.0,0.0,0.0,
40,710.9478949002835,104.03999837631174,1044.9999031235216,1063.5156887715111,0.0,0.0,337.182027368567,1200.0,565.7546333256525,0.0,0.0,0.0,
44,703.4024421426403,112.73015990088798,1037.4363240119922,1064.2830697586223,0.0,0.0,337.35652385651537,1200.0,566.2492747561248,0.0,0.0,0.0,
46,706.8731811346785,109.8718883121975,1039.6732183607526,1063.1828636653877,0.0,0.0,337.5506590152951,1200.0,566.0873789162565,0.0,0.0,0.0,
55,713.3972329022174,110.50892181572083,1040.8326749391408,1060.2852170773858,0.0,0.0,314.80187400445647,1200.0,568.8917679892423,0.0,0.0,0.0,
57,644.9998362135937,195.58247826935508,988.6620605083472,1052.9593045328554,0.0,0.0,319.2552481568034,1200.0,572.2265877375937,0.0,0.0,0.0,
58,632.8426593131737,209.99997934068404,981.4442305673934,1072.225476082399,0.0,0.0,223.42078656213448,1200.0,673.7319175622389,0.0,0.0,0.0,
60,628.9863417649436,213.999930233461,978.0796932497676,1072.464216807864,0.0,0.0,223.53407400125596,1200.0,673.9464649129172,0.0,0.0,0.0,
61,629.9999432680976,202.6800312588807,964.9921122157594,1166.0138947839855,0.0,0.0,234.90114264051854,1200.0,658.6474752420363,0.0,0.0,0.0,
72,626.4266764779128,221.5443376810569,940.411922372721,1171.3115467845862,0.0,0.0,235.18489092370885,1200.0,659.8332145228027,0.0,0.0,0.0,
76,619.7295271075433,225.4386431025482,937.6758490242709,1174.7220299018609,0.0,0.0,234.7618404156845,1200.0,659.9999599814195,0.0,0.0,0.0,
85,628.9999186756291,220.89225706282357,937.3267462762336,1170.0071586795304,0.0,0.0,223.23363089309376,1200.0,728.1145626597046,0.0,0.0,0.0,
88,624.8324615330486,221.3188284382164,937.756831029068,1173.5346236795838,0.0,0.0,222.50664160551457,1200.0,727.9999804604226,0.0,0.0,0.0,
94,633.689231132202,217.00002903435941,953.8614071205168,1171.655126782646,0.0,0.0,234.51103347269765,1200.0,660.8110178090377,0.0,0.0,0.0,
95,621.8103498877587,257.0000430054293,839.6950838454686,1169.9693027545425,0.0,0.0,241.09790257203744,1200.0,672.4671747224518,0.0,0.0,0.0,
97,619.2702808674951,258.8881755650604,838.2177410737972,1170.7853138019534,0.0,0.0,240.99999026544398,1200.0,672.5283006592167,0.0,0.0,0.0,
106,618.7743065769466,259.3254633209734,837.9023852906173,1170.9412330159255,0.0,0.0,240.99998536615436,1200.0,672.5536759213658,0.0,0.0,0.0,
110,626.9874851293768,257.0000665780464,797.5689241531963,1168.5322601376326,0.0,0.0,244.81971352063613,1200.0,679.2342803939947,0.0,0.0,0.0,
114,623.3654641420981,261.7135234869259,793.9999773247793,1168.218667975622,0.0,0.0,245.20551573093505,1200.0,679.4353597358889,0.0,0.0,0.0,
125,586.9997348673578,295.87423045147966,788.8806174183877,1170.9369267785946,0.0,0.0,246.649800905104,1200.0,680.5167054427016,0.0,0.0,0.0,
127,577.4993315188102,307.9999625263638,787.6988758387745,1170.715360469473,0.0,0.0,232.8063085623994,1200.0,662.1518539281553,0.0,0.0,0.0,
131,540.6644791645529,358.0000274138119,673.4661374417827,1172.923978134811,0.0,0.0,238.33117275460398,1200.0,675.057829076076,0.0,0.0,0.0,
135,568.7184076435419,355.93649482428015,683.6143158175777,1062.999953570863,0.0,0.0,273.2101010849914,1200.0,678.1699344191233,0.0,0.0,0.0,
139,569.2549583688159,354.8549605509398,683.5470358095761,1062.300521512402,0.0,0.0,272.999999722866,1200.0,677.9009541574765,0.0,0.0,0.0,
143,572.6541606925433,352.793375809155,676.5460005062881,1055.9999003949397,0.0,0.0,247.91930699520344,1200.0,814.4118826760212,0.0,0.0,0.0,
164,577.1971393839993,357.9294965474623,680.833830575656,1050.9998318246044,0.0,0.0,313.9603308143862,1200.0,764.5542803795512,0.0,0.0,0.0,
167,573.9999799243789,361.9589992649308,678.8399859031011,1050.879005935169,0.0,0.0,314.4435275328504,1200.0,764.5940274651465,0.0,0.0,0.0,
181,578.5697156973248,358.99995334191055,679.9922121478,1048.8731729407157,0.0,0.0,314.62600572972786,1200.0,764.4783528674697,0.0,0.0,0.0,
187,582.4849289411542,357.56833239227586,678.6430439658349,1047.264012699926,0.0,0.0,313.27060705540725,1184.9998602871317,853.9956271570081,0.0,0.0,0.0,
191,577.8588383715179,360.99989036953457,676.8837024396557,1048.412360688268,0.0,0.0,314.8006902411477,1183.3756264851252,855.6092438262183,0.0,0.0,0.0,
196,591.0000054879582,367.202208137246,673.8405885379993,1026.5205753830674,0.0,0.0,387.90143342026516,1114.9559626684443,894.9841401142805,0.0,0.0,0.0,
200,589.0000481418832,368.78707011236196,672.9925513395937,1026.9326640259058,0.0,0.0,388.6906964472988,1113.9817254404672,895.9884485043149,0.0,0.0,0.0,
218,591.7924875276584,366.80502155594866,673.9051691166235,1025.9818532951665,0.0,0.0,388.6392858938619,1113.9999997944897,895.8266425810705,0.0,0.0,0.0,
223,580.670863878186,417.6039467399253,636.9626981771002,1023.5548356098064,0.0,0.0,389.2008976615012,1115.999917952944,895.881922359491,0.0,0.0,0.0,
226,577.6321511661829,420.0000202844364,635.6610113627257,1024.383928725465,0.0,0.0,389.09084549248706,1115.9264207074837,895.8830865521091,0.0,0.0,0.0,
229,576.9663172597043,420.1947464765635,635.7225200560289,1024.9977684951327,0.0,0.0,387.47719934158533,1117.840966418061,894.0000599683867,0.0,0.0,0.0,
232,575.6525888003256,420.9999688462351,635.3505134119189,1025.5729380777573,0.0,0.0,387.3190097375793,1117.970558576932,893.9019375176985,0.0,0.0,0.0,
262,566.0000160262132,429.27076203692224,642.6934037281051,1040.8076156814313,0.0,0.0,414.5930244818637,1200.0,731.3275793756071,0.0,0.0,0.0,
273,564.7177098015194,432.61994218774316,640.643050880309,1039.6150467799723,0.0,0.0,414.9999804502495,1200.0,731.4095134572483,0.0,0.0,0.0,
288,562.5571023978388,433.9999121382005,639.951656239256,1040.462807653465,0.0,0.0,414.88373212159155,1200.0,731.4322169240222,0.0,0.0,0.0,
395,563.7019016306508,430.1562620725973,641.0938790346571,1033.2506717232504,0.0,0.0,509.3825248105876,1200.0,710.908645255526,0.0,0.0,0.0,
399,564.5152661678362,429.9839714792642,641.5351747425376,1032.5849393465908,0.0,0.0,510.62610018937835,1200.0,710.0000828467115,0.0,0.0,0.0,
407,562.9913001247808,429.9674142445899,641.2983577832186,1033.9999052030648,0.0,0.0,509.1469580983909,1200.0,710.9306791116866,0.0,0.0,0.0,
446,563.4143444411026,430.9999450728409,640.6176055758539,1032.963235689925,0.0,0.0,509.5584836358687,1200.0,710.9085753885136,0.0,0.0,0.0,
639,563.5293915775254,430.8759014336738,640.8146800877175,1032.9200589079367,0.0,0.0,509.8987660916399,1200.0,710.6207037222405,0.0,0.0,0.0,
750,561.0314975108273,430.9713722694751,640.8626451686488,1034.9998511444678,0.0,0.0,508.919170423304,1200.0,710.9844033623493,0.0,0.0,0.0,
906,560.7876444624029,431.3992068924221,640.6721130557088,1034.9888052396657,0.0,0.0,508.995118352562,1200.0,710.9858145985141,0.0,0.0,0.0,
946,560.9148791324004,432.9998925165375,639.593683476811,1033.7372984942187,0.0,0.0,509.47191386722625,1200.0,710.9701590277509,0.0,0.0,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,648.5392997389087,0.0,1200.0,654.5591253481366,0.0,961.3448556094053,585.4349827533443,0.0,749.4203266323049,0.0,0.0,1200.0,
7,654.9998886931688,0.0,1200.0,660.9806106492815,0.0,881.6391510063195,585.8815531371611,0.0,775.2729127317658,0.0,0.0,1200.0,
12,646.9836140830786,0.0,1200.0,669.6720466702344,0.0,881.5628891700711,583.7251314963468,0.0,775.4091666373795,0.0,0.0,1200.0,
19,727.2322038884963,0.0,1200.0,673.3824038976777,0.0,867.0889617343241,580.9999860474421,0.0,778.7414904538925,0.0,0.0,1200.0,
22,830.762202880078,0.0,1200.0,650.5405245048863,0.0,848.9959580305255,585.2152044508638,0.0,783.1818390570202,0.0,0.0,1200.0,
27,832.0705263078805,0.0,1200.0,648.9999078475133,0.0,849.4668828889345,585.6994343040574,0.0,782.7836109538314,0.0,0.0,1200.0,
29,864.3216394820644,0.0,1200.0,574.5396063723144,0.0,854.2181244572683,608.486790659367,0.0,782.9999799022905,0.0,0.0,1200.0,
36,862.4550104741775,0.0,1200.0,575.9322754073725,0.0,854.3515065354163,608.193408229099,0.0,782.9999730558529,0.0,0.0,1200.0,
40,856.8909996490249,0.0,1200.0,562.0000671617637,0.0,932.0796137396251,600.8658914193205,0.0,786.8126138373743,0.0,0.0,1200.0,
42,760.9999192233275,0.0,1200.0,581.6470222681576,0.0,943.4248475713846,602.9590734174815,0.0,788.8919851180275,0.0,0.0,1200.0,
49,761.0000154809347,0.0,1200.0,586.7343603354196,0.0,959.3051409141674,615.9433116197009,0.0,715.7900042568986,0.0,0.0,1200.0,
60,766.798166534812,0.0,1141.99978053377,591.9141944985457,0.0,935.0021938300275,620.9430550858068,0.0,728.9766106851364,0.0,0.0,1200.0,
63,758.3015507134512,0.0,1200.0,573.8659595183262,0.0,998.0000087474797,625.370631847012,0.0,718.7203882235127,0.0,0.0,1200.0,
72,758.3920811432482,0.0,1200.0,573.9660047759619,0.0,995.9999132861556,694.4749544024766,0.0,709.8382846028503,0.0,0.0,1200.0,
73,764.3096989901185,0.0,1200.0,591.6872272016074,0.0,1003.635461726245,581.9774573591725,0.0,721.5104287765511,0.0,0.0,1200.0,
74,689.6544826141595,0.0,1200.0,624.623958912729,0.0,1006.0994517250341,579.7751063764739,0.0,723.5266900726598,0.0,0.0,1200.0,
77,686.9101342084481,0.0,1200.0,627.5593667227662,0.0,1006.4938711153485,579.5447637478918,0.0,723.8354059285685,0.0,0.0,1200.0,
78,686.9101318840379,0.0,1200.0,627.5593632119012,0.0,1006.493868358717,579.5447595197882,0.0,723.8354019195123,0.0,0.0,1200.0,
85,688.9999080762382,0.0,1200.0,624.992993747785,0.0,1006.4999395854346,579.6933058157204,0.0,723.3380700705989,0.0,0.0,1200.0,
87,489.7755904169197,0.0,1200.0,704.0000659841076,0.0,1022.96545396083,569.5838331098357,0.0,720.6976829195112,0.0,0.0,1200.0,
90,486.99999394080845,0.0,1200.0,707.6638827902716,0.0,1022.9233604261227,568.7268638016286,0.0,720.81151721253,0.0,0.0,1200.0,
108,490.97630579795646,0.0,1200.0,712.7082940049513,0.0,1027.5193808435533,521.9998189793114,0.0,728.7275021345569,0.0,0.0,1200.0,
109,494.66048956113303,0.0,1200.0,715.0431576141623,0.0,1029.7075677858372,485.99994225695565,0.0,733.5113807264238,0.0,0.0,1200.0,
114,690.744097102969,0.0,1200.0,640.6655318063367,0.0,1012.9122722098666,493.6953671241921,0.0,736.6020788127779,0.0,0.0,1200.0,
121,696.9999870451566,0.0,1200.0,633.6627957847827,0.0,1011.7490386010436,484.3334022324842,0.0,810.488348116801,0.0,0.0,1200.0,
130,699.5403468950847,0.0,1200.0,630.9593050007644,0.0,1012.9061029547719,484.99980840677097,0.0,809.9956111603408,0.0,0.0,1200.0,
139,684.2923430998515,0.0,1200.0,619.6048246288511,0.0,1138.7093072055093,479.8085893243854,0.0,799.6562602219169,0.0,0.0,1200.0,
145,682.8250817948611,0.0,1200.0,620.6327377695001,0.0,1139.674029351199,479.74656009619986,0.0,799.318534994108,0.0,0.0,1200.0,
146,703.5860999263006,0.0,1200.0,601.9999765356382,0.0,1140.6832915772623,429.45010422360025,0.0,801.4477482451715,0.0,0.0,1200.0,
149,703.7297844580754,0.0,1200.0,601.999904632246,0.0,1140.7712906658217,429.67989827743116,0.0,801.5189633579627,0.0,0.0,1200.0,
156,720.6612001716784,0.0,1200.0,657.7975543093708,0.0,1127.079619745507,427.8775131787208,0.0,799.3215735827749,0.0,0.0,1200.0,
159,718.2715991389482,0.0,1200.0,660.3212306138817,0.0,1126.8219461644292,427.4513761473451,0.0,799.2840057004661,0.0,0.0,1200.0,
162,803.9335118755176,0.0,1200.0,471.77165777924756,0.0,1136.5111202864016,454.8760182238463,0.0,805.4557355663275,0.0,0.0,1200.0,
170,805.9999422995757,0.0,1200.0,470.4528342812753,0.0,1135.5805263132988,454.95305396945747,0.0,805.7734479799497,0.0,0.0,1200.0,
204,802.6189448478253,0.0,1200.0,475.3276651520824,0.0,1146.452202120917,449.6577559563947,0.0,795.2793243873602,0.0,0.0,1200.0,
207,804.3409744285484,0.0,1200.0,473.99995924465384,0.0,1146.4905765351214,449.85213326702615,0.0,795.4896224177267,0.0,0.0,1200.0,
213,804.6164290438586,0.0,1200.0,473.54254581416416,0.0,1147.4230656968182,449.9998814898412,0.0,794.8830820534155,0.0,0.0,1200.0,
214,807.9713279009534,0.0,1200.0,478.4499281094715,0.0,1175.88403867533,455.00000052414237,0.0,671.2832576365004,0.0,0.0,1200.0,
219,807.9713279046455,0.0,1200.0,478.44992811638394,0.0,1175.8840386794527,455.000000538292,0.0,671.2832576440364,0.0,0.0,1200.0,
220,807.9713279147543,0.0,1200.0,478.44992813531127,0.0,1175.884038690742,455.00000057703613,0.0,671.2832576646713,0.0,0.0,1200.0,
260,807.9713279158833,0.0,1200.0,478.4499281374249,0.0,1175.8840386920028,455.00000058136277,0.0,671.2832576669755,0.0,0.0,1200.0,
265,834.3228054623554,0.0,1200.0,491.9998650122541,0.0,909.8763289230668,463.6503923752671,0.0,716.5780049778117,0.0,0.0,1200.0,
268,834.6108113829016,0.0,1200.0,491.78080303989674,0.0,909.9998836927629,463.76813664525343,0.0,716.5817822023297,0.0,0.0,1200.0,
275,834.825695198719,0.0,1200.0,491.79750984745243,0.0,909.9274898834341,463.9250132454933,0.0,716.7132194725776,0.0,0.0,1200.0,
280,830.7374049942631,0.0,1010.1619817337063,497.9208941142944,0.0,935.6815134731058,463.77487061163566,0.0,721.0197399981806,0.0,0.0,1200.0,
288,827.9253145122414,0.0,1008.9055142451369,499.99979272162875,0.0,937.5987247293108,463.62912893364347,0.0,720.7262881935029,0.0,0.0,1200.0,
291,830.7264792627539,0.0,1010.1487043665484,497.90204764457326,0.0,935.6654811095073,463.7411089247381,0.0,720.9999999453854,0.0,0.0,1200.0,
303,826.7982276005444,0.0,1038.177184288805,503.9503760226591,0.0,865.8164607397862,461.8968745594691,0.0,735.9999746122023,0.0,0.0,1200.0,
308,825.928550270294,0.0,1039.9999629747674,504.5212072074598,0.0,863.886026354379,461.7692781642792,0.0,736.28968475302,0.0,0.0,1200.0,
311,816.7275132484928,0.0,1114.5790878473213,492.5375775768056,0.0,865.5708148433857,464.9998846160403,0.0,737.6901089194404,0.0,0.0,1200.0,
331,814.7392920124925,0.0,1116.3365983342396,493.85170041556376,0.0,863.9999995075154,464.76101490568703,0.0,737.9039042041492,0.0,0.0,1200.0,
363,815.9999832423883,0.0,1116.4160470667682,492.9105505462997,0.0,863.779292143647,464.8571750408501,0.0,737.9331939657484,0.0,0.0,1200.0,
407,589.7584624923543,0.0,1128.2476439139332,567.9583093486908,0.0,871.345954032146,459.5294817029807,0.0,736.9999993482851,0.0,0.0,1200.0,
408,589.7584625256029,0.0,1128.2476439438985,567.9583093952149,0.0,871.3459540721573,459.52948178140497,0.0,736.9999993943436,0.0,0.0,1200.0,
409,589.7584625588518,0.0,1128.2476439738641,567.9583094417392,0.0,871.3459541121687,459.5294818598295,0.0,736.9999994404026,0.0,0.0,1200.0,
459,590.3239319210841,0.0,1128.9713293068983,567.5177974156107,0.0,870.7192557139696,459.9997319159077,0.0,736.802079978756,0.0,0.9232000231668837,1200.0,
521,586.9656781884836,0.0,1123.9962330014214,568.328822405564,0.0,875.9908128377152,438.8502824614134,0.0,682.3518900188748,0.0,166.49790793895906,1200.0,
