1,Sensor11,700.0,598.9330226219155,0.14438139625440646
1,Sensor8,500.0,568.8847771617693,0.1377695543235386
1,Sensor11,300.0,424.7932006389999,0.41597733546333304
1,Sensor8,300.0,437.0779139256209,0.45692637975206973
2,Sensor5,300.0,443.4011551941734,0.4780038506472446
2,Sensor7,500.0,510.58991459953387,0.02117982919906774
2,Sensor5,700.0,551.5560139944772,0.21206283715074684
2,Sensor7,300.0,475.903434550753,0.5863447818358433
3,Sensor4,700.0,703.8560156759819,0.005508593822831277
3,Sensor7,500.0,440.9984279562503,0.11800314408749944
3,Sensor4,300.0,424.07901731803446,0.4135967243934482
3,Sensor7,700.0,515.8903061522293,0.26301384835395814
4,Sensor1,300.0,295.3631747102314,0.015456084299228602
4,Sensor3,300.0,292.9666469238593,0.023444510253802377
4,Sensor1,500.0,476.4070488381595,0.047185902323681035
4,Sensor3,700.0,674.0664227305813,0.037047967527741026
5,Sensor7,500.0,512.0788329647966,0.024157665929593123
5,Sensor11,700.0,694.6669786185391,0.007618601973515524
5,Sensor7,300.0,439.651171269369,0.46550390423123
5,Sensor11,500.0,592.2003086974671,0.1844006173949342
6,Sensor11,500.0,507.16255712387385,0.014325114247747706
6,Sensor3,500.0,480.54037274131497,0.038919254517370064
6,Sensor11,300.0,452.52955963887,0.5084318654629001
6,Sensor3,300.0,292.1810341661124,0.02606321944629201
7,Sensor6,700.0,690.3028212874422,0.013853112446511204
7,Sensor3,700.0,700.9533345258416,0.001361906465487956
7,Sensor6,300.0,362.0060324680345,0.20668677489344836
7,Sensor3,500.0,483.37599431784395,0.03324801136431211
8,Sensor9,300.0,462.2443679946323,0.5408145599821076
8,Sensor5,300.0,472.8843735782409,0.576281245260803
8,Sensor9,500.0,581.2054737184917,0.1624109474369834
8,Sensor5,700.0,676.4675432461208,0.03361779536268451
9,Sensor1,500.0,503.7416850359192,0.007483370071838408
9,Sensor11,300.0,360.46660476821376,0.2015553492273792
9,Sensor1,700.0,671.6879362867487,0.0404458053046447
9,Sensor11,500.0,426.57101986596194,0.14685796026807613
10,Sensor10,300.0,336.1399702332943,0.1204665674443144
10,Sensor9,300.0,337.9507946834388,0.12650264894479601
10,Sensor10,500.0,434.0822986055573,0.1318354027888854
10,Sensor9,700.0,622.7556358284241,0.11034909167367979
11,Sensor4,300.0,306.08285335690573,0.020276177856352433
11,Sensor8,700.0,700.1595653273615,2.2795046765931406E-4
11,Sensor4,700.0,589.6955968856524,0.15757771873478224
11,Sensor8,500.0,530.5563408932901,0.0611126817865802
12,Sensor8,500.0,477.3128607455066,0.04537427850898677
12,Sensor2,500.0,500.6688070578893,0.0013376141157785924
12,Sensor8,700.0,606.4505850581504,0.1336420213454994
12,Sensor2,300.0,395.5911683106901,0.31863722770230024
13,Sensor3,700.0,679.5276388043198,0.02924623027954307
13,Sensor10,300.0,274.53340025914224,0.0848886658028592
13,Sensor3,500.0,488.17214546584785,0.023655709068304304
13,Sensor10,500.0,405.39084317837245,0.1892183136432551
14,Sensor2,300.0,333.394754525205,0.11131584841734991
14,Sensor11,700.0,651.3114137075227,0.06955512327496763
14,Sensor2,700.0,463.57015650474307,0.33775691927893847
14,Sensor11,500.0,530.5048291995381,0.06100965839907622
15,Sensor4,700.0,645.9231056667917,0.07725270619029759
15,Sensor4,700.0,645.9231056667917,0.07725270619029759
15,Sensor4,500.0,475.79374828355077,0.04841250343289846
15,Sensor4,500.0,475.79374828355077,0.04841250343289846
16,Sensor2,300.0,398.37735398610374,0.3279245132870125
16,Sensor6,300.0,358.80851120909927,0.19602837069699755
16,Sensor2,500.0,504.4366551286922,0.008873310257384446
16,Sensor6,700.0,617.2516646229436,0.11821190768150912
17,Sensor1,500.0,481.1472199629457,0.03770556007410857
17,Sensor5,700.0,654.8704216799125,0.06447082617155356
17,Sensor1,700.0,683.3233845469855,0.023823736361449296
17,Sensor5,500.0,499.73536038225967,5.292792354806579E-4
18,Sensor8,700.0,705.7557961150096,0.008222565878585166
18,Sensor6,500.0,476.617333193162,0.04676533361367603
18,Sensor8,300.0,431.95538513166144,0.43985128377220484
18,Sensor6,300.0,343.84156086632186,0.14613853622107287
19,Sensor5,700.0,683.1846611859143,0.024021912591551068
