,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
47,491.8288832393141,675.0133393877014,549.0639094375493,377.2398024972353,654.3330758135224,685.0301268085027,500.0236974251598,355.1184730763352,302.13251009545627,448.77323789106845,349.40002091053935,255.9249899720928,
48,670.3672526001943,471.7647872383164,301.1697385038836,353.62992748142636,369.7280364443164,494.43592555435004,555.6719885465284,427.00275990386706,612.9716892000938,619.168451646165,406.1459002870878,418.4096540505148,
48,672.812917412804,475.7593826844592,332.1972503148435,460.328126336447,590.2503501225913,520.2792530549239,428.9052744027993,468.2768022753271,635.8678215429138,358.5922659252783,344.532027645905,396.10188379586253,
48,672.812917412804,475.7593826844592,332.1972503148435,460.328126336447,590.2503501225913,520.2792530549239,428.9052744027993,468.2768022753271,635.8678215429138,358.5922659252783,344.532027645905,396.10188379586253,
49,681.7949079141987,686.5477240136252,671.5253603786393,652.7098042195308,488.0579121278638,663.0066980374388,407.713813446654,409.1851704307719,349.2491522471681,578.6911508132142,463.296834690397,420.087226211636,
49,659.7146905028509,571.2825615781092,676.6123738125247,693.382547202345,679.1028757249267,689.8874240414381,413.5122870420196,407.6412364359094,388.84243195486437,566.8454560110281,461.9523296409461,411.28883007007266,
49,659.7146905028509,571.2825615781092,676.6123738125247,693.382547202345,679.1028757249267,689.8874240414381,413.5122870420196,407.6412364359094,388.84243195486437,566.8454560110281,461.9523296409461,411.28883007007266,
50,485.53304759324743,488.7631328767131,492.5117967185034,481.87999475224194,412.51831399749875,661.0525097668321,464.8953643749742,655.1103011300385,416.4418957314349,353.27279301543956,514.2141586998047,441.9592965040762,
50,458.64026336702494,523.1347524145885,658.2457623179938,322.2907601104821,401.29520466787056,668.0638566940241,457.74438731498856,649.551579101307,407.17494533126063,359.45297198288466,525.6545011726348,442.165770494241,
50,458.64026336702494,523.1347524145885,658.2457623179938,322.2907601104821,401.29520466787056,668.0638566940241,457.74438731498856,649.551579101307,407.17494533126063,359.45297198288466,525.6545011726348,442.165770494241,
