,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
139,1200.0,677.5050355002819,1200.0,0.0,368.96698063187523,844.7430964932346,372.35296538209263,672.8967368902638,0.0,0.0,22.918820489684947,374.7916377729897,
141,1200.0,680.6719249882342,1200.0,0.0,406.72175175842466,802.3426071273931,375.52447453381,678.6570768046178,0.0,0.0,32.50636395713259,344.28243323830236,
145,1200.0,680.6698467858205,1200.0,0.0,406.72380633601335,802.3444140905348,375.5184602071452,678.6536089925544,0.0,0.0,32.553809771609096,344.23758390454765,
146,1200.0,680.6698561799607,1200.0,0.0,406.7237994521378,802.344407734153,375.5184860601747,678.6536252045387,0.0,0.0,32.553619085292894,344.23776556916437,
172,1200.0,680.6698566286861,1200.0,0.0,406.7237997836064,802.3444079282366,375.51848692870163,678.653626126281,0.0,0.0,32.55361651084293,344.2377684586118,
183,1200.0,734.8916865038916,947.2252314003933,0.0,420.31592197036804,807.467836903114,376.5482763767642,677.9696385663108,0.0,0.0,30.954065010042758,364.75130987352094,
184,1200.0,734.8929595514153,947.2256845637065,0.0,420.3147705244614,807.4665572827275,376.55237730286194,677.9721891015255,0.0,0.0,30.923015234242623,364.7807657965679,
193,1200.0,733.5163788079939,949.2572969264817,0.0,420.2828517812007,807.2829300536335,403.1411196708936,676.4041308478099,0.0,0.0,81.49210285498816,310.8081463373533,
194,1200.0,733.5143600735356,949.2565621239266,0.0,420.28498209704486,807.285369741826,403.13420019111084,676.399727718282,0.0,0.0,81.54455599694188,310.75901604753994,
195,1200.0,733.5143554261884,949.2565611648081,0.0,420.284991322609,807.2853792055204,403.1341799735999,676.3997167372014,0.0,0.0,81.54472584099818,310.7588590144488,
198,1200.0,733.941565323636,948.3089801097992,0.0,420.3683575328138,806.5943021345021,403.7511477174408,673.949341408371,0.0,0.0,77.0841489967172,338.1280735473327,
200,1200.0,733.9516480154433,948.3119576234488,0.0,420.3596994319097,806.5833311484525,403.7845078960963,673.9671023691046,0.0,0.0,76.84312897668316,338.3763320333678,
201,1200.0,733.9473935591482,948.3107209173082,0.0,420.3634434416242,806.5880434552953,403.77033806398026,673.9596061607016,0.0,0.0,76.94586574196077,338.27055870725485,
202,1200.0,733.9473848332475,948.3107174847178,0.0,420.36344699103057,806.5880493386292,403.77031325065644,673.959590870578,0.0,0.0,76.94602923231905,338.27038818019724,
221,1200.0,722.4672109908171,1032.0705382188314,0.0,394.04065569157814,823.3974720338589,407.52667921903225,678.5238597449824,0.0,0.0,64.29338274010371,349.2300539251777,
222,1200.0,722.4697273769905,1032.0714504612315,0.0,394.03818798639594,823.3944050945801,407.53547260981185,678.5284330941387,0.0,0.0,64.22889410502455,349.2963352334174,
229,1200.0,794.281290523816,976.6935015864977,0.0,405.42026416247074,793.5700617796338,408.687260819989,679.4626715653731,0.0,0.0,76.17625715468617,351.66849063344506,
230,1200.0,794.278810309144,976.6925514048274,0.0,405.42236891263695,793.5727828040142,408.67893469262543,679.4581732654593,0.0,0.0,76.23604104537156,351.60687549741573,
231,1200.0,794.2788086517509,976.6925511695366,0.0,405.422372882843,793.5727869852117,408.67892646025797,679.4581701866014,0.0,0.0,76.23611057004564,351.6068052527115,
232,1200.0,795.5078481292663,976.5152328130378,0.0,404.63834163087193,794.9292203097052,425.62075120577913,664.6313809652418,0.0,0.0,0.0,485.28439193589344,
233,1200.0,795.5078492514659,976.5152333809973,0.0,404.63834328082476,794.9292215186074,425.6207536913154,664.6313803609183,0.0,0.0,0.0,485.28439975424936,
235,1200.0,795.5078499553936,976.5152338866166,0.0,404.63834417691356,794.9292221286494,425.62075441007414,664.6313814760707,0.0,0.0,0.0,485.2844000388955,
236,1200.0,729.9768565548129,1075.951779253916,0.0,365.67025991691645,857.9837007479917,424.7799612219323,666.1754578617105,0.0,0.0,0.0,471.254495300665,
240,1200.0,729.9768554260128,1075.9517784464422,0.0,365.6702584668199,857.9836997690866,424.77996005176914,666.1754560495546,0.0,0.0,0.0,471.25449483690215,
252,1200.0,729.9768556291532,1075.9517785917333,0.0,365.67025872781005,857.983699945276,424.7799602624958,666.1754563754258,0.0,0.0,0.0,471.2544949211355,
253,1200.0,729.9768556685775,1075.9517786199362,0.0,365.67025877845373,857.983699979463,424.7799603033542,666.1754564387325,0.0,0.0,0.0,471.2544949372793,
278,1114.6209005962205,666.9750451681005,1128.1728399337828,0.0,376.0315888628018,869.1945983835664,427.52885641420994,664.6570635919885,0.0,0.0,0.0,467.855323518424,
279,1114.6208996343253,666.9750436279134,1128.1728388885083,0.0,376.03158697920054,869.1945971376447,427.5288550132119,664.6570614667706,0.0,0.0,0.0,467.85532290403637,
280,1114.620899519519,666.9750434452575,1128.1728387635824,0.0,376.03158675556773,869.194596989602,427.52885484795564,664.6570612116291,0.0,0.0,0.0,467.855322838387,
306,1103.458134949689,699.5588283024592,1127.5106381750807,0.0,391.87846061289963,731.4742718606142,426.93451235386937,676.6341307839517,0.0,0.0,0.0,462.00570014824086,
307,1103.4581356574845,699.5588294201941,1127.510638961246,0.0,391.87846198327236,731.4742728659651,426.93451332261384,676.6341323580308,0.0,0.0,0.0,462.00570042587907,
313,1103.458136018099,699.558830120116,1127.510639346056,0.0,391.8784628144026,731.4742734571762,426.93451403040524,676.6341329959909,0.0,0.0,0.0,462.00570141136876,
317,1103.4581355647097,699.5588293198417,1127.5106388526324,0.0,391.8784618506869,731.474272762139,426.93451327143293,676.634132093675,0.0,0.0,0.0,462.00570068812476,
332,1103.4581358695016,699.558829760693,1127.510639196054,0.0,391.8784623995563,731.4742731705574,426.9345136221338,676.6341328223939,0.0,0.0,0.0,462.0057005458258,
385,1101.6041292114544,699.9316543687902,1123.014698308231,0.0,392.6875663644527,731.1019472761842,428.44557360877343,660.9335627892531,0.0,0.0,0.0,571.0369324834271,
387,1101.6041282213926,699.9316562075496,1123.0146966377577,0.0,392.68756828425387,731.101947961838,428.4455789657466,660.9335534255035,0.0,0.0,0.0,571.0369676216843,
388,1101.6041299260235,699.9316561598598,1123.014698991885,0.0,392.68756849006434,731.10194869641,428.4455758801248,660.9335629913929,0.0,0.0,0.0,571.0369395427855,
393,1101.6041302373017,699.9316566598345,1123.014699336611,0.0,392.6875691004474,731.101949142966,428.4455763179388,660.9335636686753,0.0,0.0,0.0,571.036939704207,
403,1140.4823106732872,601.7436201930301,1183.8797211146166,0.0,363.163183490784,752.0621952337463,431.56210719136993,665.2947096857253,0.0,0.0,0.0,561.5821337595518,
404,1140.4823095958673,601.7436185157356,1183.8797200146396,0.0,363.1631814648807,752.0621937679248,431.56210569867267,665.2947076417322,0.0,0.0,0.0,561.5821327103351,
409,1140.4823090101631,601.7436176340594,1183.8797194108772,0.0,363.163180395529,752.062192987954,431.56210494138264,665.2947064730109,0.0,0.0,0.0,561.5821324256403,
413,1140.4078978759967,601.6269731551675,1183.8028656082906,0.0,363.0841882182518,751.9999997291781,431.65632608566807,665.4302442998388,0.0,0.0,0.0,561.6075144731584,
414,1140.4076305831504,601.6265256047175,1183.802588724373,0.0,363.08424915452827,752.0000000428776,431.6578196173326,665.4324559232682,0.0,0.0,0.0,561.6079750847837,
470,1200.0,614.0222787417813,1129.7984968006501,0.0,369.0698889392695,724.8556255791365,429.8388406287168,668.2612452936407,0.0,0.0,0.0,563.7335572145516,
474,1200.0,614.022279054546,1129.7984970269529,0.0,369.0698893340812,724.8556258767848,429.83884093250845,668.2612457741441,0.0,0.0,0.0,563.7335573107254,
476,1200.0,614.0222795322829,1129.798497372008,0.0,369.06988993784444,724.8556263318839,429.8388414001018,668.261246501109,0.0,0.0,0.0,563.7335574825256,
480,1200.0,613.9999999771255,1129.7822298069655,0.0,369.05411922066224,724.8417003613546,429.8564192102018,668.2858006485235,0.0,0.0,0.0,563.7380668397068,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,632.1645897594426,158.0227548278303,1015.9357567206871,1200.0,0.0,0.0,279.39047415755056,1200.0,519.3515929531628,0.0,0.0,0.0,
3,539.7479862914038,260.24678079429424,955.0453492112129,1200.0,0.0,0.0,282.3053833776415,1200.0,523.4044541520592,0.0,0.0,0.0,
4,538.0542492323609,259.5878965875637,955.9608743831287,1200.0,0.0,0.0,313.6950295052599,1200.0,519.329944801202,0.0,0.0,0.0,
5,544.746249954149,275.81636859455296,930.4228019962989,1200.0,0.0,0.0,315.4438169154078,1200.0,520.7987482619203,0.0,0.0,0.0,
6,545.8988207984846,275.9793085263591,926.9322526250938,1200.0,0.0,0.0,306.8531308207965,1200.0,569.7290141224864,0.0,0.0,0.0,
12,547.2050330686263,276.6472906900616,935.4997818525553,1200.0,0.0,0.0,315.45339297050646,1200.0,520.7844673033507,0.0,0.0,0.0,
13,547.2050313225892,276.64728789634967,935.4997801419877,1200.0,0.0,0.0,315.4533916308309,1200.0,520.7844657909834,0.0,0.0,0.0,
14,521.4983598105644,317.10154894734546,799.1941395283742,1200.0,0.0,0.0,322.85277420743273,1200.0,538.8245670586691,0.0,0.0,0.0,
16,521.498357936276,317.10154588594185,799.1941373877057,1200.0,0.0,0.0,322.8527728174263,1200.0,538.8245654929816,0.0,0.0,0.0,
29,524.580087495465,314.665312067783,799.2719043319864,1200.0,0.0,0.0,312.51850071788573,1200.0,594.6546007508515,0.0,0.0,0.0,
30,481.71216114964756,356.3356000710234,792.5145324456607,1200.0,0.0,0.0,315.18208240103223,1200.0,596.1835702946493,0.0,0.0,0.0,
33,460.1849522660565,417.9971686908253,743.0289751163166,1200.0,0.0,0.0,317.67502407340305,1200.0,598.6114634376542,0.0,0.0,0.0,
37,464.09508349988903,419.9975360751134,743.0407882178541,1200.0,0.0,0.0,292.3554880720705,1200.0,602.6190107533821,0.0,0.0,0.0,
42,464.09508247486934,419.99753453828697,743.0407870472254,1200.0,0.0,0.0,292.3554871717932,1200.0,602.6190099824053,0.0,0.0,0.0,
47,456.2865686196032,428.558705237559,737.3886986459446,1200.0,0.0,0.0,307.1650564650709,1200.0,589.91748506229,0.0,0.0,0.0,
52,456.2865660138963,428.558701359968,737.3886956842392,1200.0,0.0,0.0,307.16505367384883,1200.0,589.917482979955,0.0,0.0,0.0,
61,410.2538782725608,434.3406287067263,780.2387539310909,1200.0,0.0,0.0,307.29734307908444,1200.0,589.354468477705,0.0,0.0,0.0,
64,491.8413547861373,368.27536384170196,801.5696486090563,1106.2022010776216,0.0,0.0,337.9610417801843,1200.0,587.4708132469573,0.0,0.0,0.0,
66,491.8413583160158,368.27536845664343,801.5696516716555,1106.2022053916244,0.0,0.0,337.9610451673814,1200.0,587.4708154793649,0.0,0.0,0.0,
73,484.8277377670635,380.8271887007711,796.3629956077524,1112.8233770423271,0.0,0.0,315.44382202063673,1167.4553303064808,680.3099223616479,0.0,0.0,0.0,
76,540.466244519717,367.7867616123353,801.4113940216428,1026.730089490602,0.0,0.0,344.9826202454976,1158.6535638905182,682.6648313819335,0.0,0.0,0.0,
82,543.1032472830077,375.50333740722095,755.2616937798549,1023.3629186727054,0.0,0.0,348.2244907165434,1159.282478825832,689.4239258714595,0.0,0.0,0.0,
83,565.6881846093767,379.7178759425677,714.7725245381081,1034.5467277201726,0.0,0.0,346.1714221386153,1158.8040499164326,689.8634492817971,0.0,0.0,0.0,
86,590.0121553855582,371.5992921020325,726.4925414548057,950.1939112213257,0.0,0.0,366.5165760349611,1165.8830988093646,686.8980786715522,0.0,0.0,0.0,
87,590.0121548350288,371.5992914072454,726.4925409384689,950.1939103676783,0.0,0.0,366.51657498980353,1165.8830972765672,686.8980778992818,0.0,0.0,0.0,
92,590.0121549007275,371.59929149015966,726.492541000087,950.1939104695501,0.0,0.0,366.51657511452987,1165.8830974594873,686.8980779914427,0.0,0.0,0.0,
94,590.0121552786036,371.59929196705167,726.4925413544937,950.1939110554823,0.0,0.0,366.51657583191167,1165.8830985115783,686.8980785215183,0.0,0.0,0.0,
112,596.5181679512364,356.8865213899657,720.6386454418546,1023.8918087597892,0.0,0.0,378.3229620519745,1164.3576093603544,673.556640472297,0.0,0.0,0.0,
115,584.6354644055077,367.2127462798923,726.7948638356594,1039.3365676762044,0.0,0.0,433.15032225961954,1200.0,558.5247292010564,0.0,0.0,0.0,
116,584.6354634188231,367.2127449520398,726.7948628712318,1039.336566433964,0.0,0.0,433.150321349876,1200.0,558.52472857445,0.0,0.0,0.0,
127,584.6354668615338,367.212749585144,726.7948662362854,1039.336570768352,0.0,0.0,433.1503245241279,1200.0,558.5247307607868,0.0,0.0,0.0,
160,582.8563155642987,366.3879567053948,725.876172986572,1032.3974368375011,0.0,0.0,522.5870124756395,1200.0,540.8385582218975,0.0,0.0,0.0,
163,582.8563168499369,366.38795845089174,725.8761742546852,1032.3974384246897,0.0,0.0,522.587013364835,1200.0,540.8385589943186,0.0,0.0,0.0,
165,582.856317126332,366.3879588261501,725.8761745273125,1032.3974387659139,0.0,0.0,522.587013556,1200.0,540.838559160379,0.0,0.0,0.0,
169,582.8563167198713,366.38795827430295,725.8761741263926,1032.3974382641168,0.0,0.0,522.5870132748767,1200.0,540.8385589161742,0.0,0.0,0.0,
209,585.3650076328001,374.7969293430333,729.0190443085658,1028.024628129808,0.0,0.0,585.5561164953224,1200.0,490.88981915412796,0.0,0.0,0.0,
210,585.3650059853655,374.7969271063288,729.019042683587,1028.0246260959625,0.0,0.0,585.5561153558943,1200.0,490.8898181643363,0.0,0.0,0.0,
213,585.3650072463387,374.7969288183387,729.0190439273726,1028.0246276527005,0.0,0.0,585.5561162280304,1200.0,490.8898189219386,0.0,0.0,0.0,
226,585.3650068965729,374.79692834346605,729.0190435823749,1028.0246272208965,0.0,0.0,585.5561159861203,1200.0,490.8898187117969,0.0,0.0,0.0,
243,587.9882766862717,376.29948456912786,729.6725076575102,1033.8020207722957,0.0,0.0,489.02560688411927,1200.0,509.57708805722444,0.0,0.0,0.0,
245,587.9882753146052,376.29948272317705,729.6725063167837,1033.8020190453612,0.0,0.0,489.02560561941186,1200.0,509.5770871861297,0.0,0.0,0.0,
260,588.4883365576295,378.7040132885948,730.1598515539215,1028.6345709553323,0.0,0.0,535.6153837322441,1200.0,500.77459924264963,0.0,0.0,0.0,
283,588.4883334008794,378.70400902066484,730.159848454428,1028.6345670233288,0.0,0.0,535.6153812455052,1200.0,500.7745972991648,0.0,0.0,0.0,
301,588.4883346312931,378.70401068418613,730.1598496625251,1028.6345685559152,0.0,0.0,535.6153822147674,1200.0,500.7745980566813,0.0,0.0,0.0,
359,584.9378342957048,377.7224192400192,729.105454984247,1021.6135466239886,0.0,0.0,663.8069187871367,1186.4666013691165,489.80769720261435,0.0,0.0,0.0,
381,584.9378349430245,377.7224200796425,729.1054556183276,1021.6135475322054,0.0,0.0,663.8069196540614,1186.466603053799,489.8076981552344,0.0,0.0,0.0,
390,584.9378342657757,377.72241920119876,729.10545495493,1021.613546581997,0.0,0.0,663.8069187470542,1186.4666012912246,489.8076971585696,0.0,0.0,0.0,
501,576.5863885392708,387.80214612733005,725.1773255895456,1021.7998584302949,0.0,0.0,700.0979951048149,1120.074556953053,540.5861312074964,0.0,0.0,0.0,
505,576.5863885359166,387.80214612299676,725.1773255862593,1021.7998584255519,0.0,0.0,700.09799510017,1120.0745569438768,540.5861312017513,0.0,0.0,0.0,
626,576.5863890098232,387.80214673521937,725.177326050593,1021.7998590956803,0.0,0.0,700.097995756483,1120.074558240296,540.5861320134529,0.0,0.0,0.0,
635,576.5863886800262,387.80214630916714,725.1773257274583,1021.7998586293304,0.0,0.0,700.0979952997475,1120.074557338105,540.5861314485818,0.0,0.0,0.0,
761,576.5863893095469,387.80214712242065,725.1773263442623,1021.7998595195073,0.0,0.0,700.0979961715789,1120.0745590602385,540.5861325268277,0.0,0.0,0.0,
954,579.3498150394178,386.2073972772087,717.454077792774,1016.3224432434645,0.0,0.0,701.9398370128266,1086.010032898726,690.740217392709,0.0,0.0,0.0,
965,579.349814130852,386.20739610012185,717.4540769080347,1016.322441970494,0.0,0.0,701.9398358072705,1086.0100305878755,690.7402161770445,0.0,0.0,0.0,
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,653.8808210334086,0.0,1200.0,649.6261715334123,0.0,962.0138614368208,586.9896486168143,0.0,749.6147022964393,0.0,0.0,1200.0,
4,659.2337536598988,0.0,1200.0,636.927527390673,0.0,963.1056901876514,657.3783433211182,0.0,740.5452107571373,0.0,0.0,1200.0,
7,659.2337500018168,0.0,1200.0,636.9275227826379,0.0,963.1056863466414,657.3783388835568,0.0,740.5452059905693,0.0,0.0,1200.0,
8,659.2337534995174,0.0,1200.0,636.9275271886428,0.0,963.1056900192496,657.3783431265616,0.0,740.5452105481565,0.0,0.0,1200.0,
9,662.2221917113017,0.0,1200.0,647.376255734552,0.0,968.1639575246113,595.5190441884762,0.0,751.3843373049775,0.0,0.0,1200.0,
11,662.2221905734309,0.0,1200.0,647.3762542690325,0.0,968.1639563319847,595.5190425721296,0.0,751.3843358107318,0.0,0.0,1200.0,
14,664.9963023477105,0.0,1200.0,643.0045476122349,0.0,964.4262055614184,580.9163459020978,0.0,838.1187014328583,0.0,0.0,1200.0,
15,664.9963028160997,0.0,1200.0,643.0045482136171,0.0,964.4262060276347,580.9163465587827,0.0,838.1187019434976,0.0,0.0,1200.0,
18,606.787822006383,0.0,1200.0,675.2091894919042,0.0,963.846387215763,577.9192730916315,0.0,841.3531430412913,0.0,0.0,1200.0,
20,610.7955286224117,0.0,1200.0,678.8758142728467,0.0,839.8620892541932,579.5042367401858,0.0,889.7975436104213,0.0,0.0,1200.0,
31,609.8867856019002,0.0,1200.0,682.5407361078213,0.0,781.5886046185142,583.4366811253674,0.0,910.5090607695753,0.0,0.0,1200.0,
32,608.3122904754877,0.0,1200.0,685.7504889134683,0.0,779.9017954224148,647.915791380477,0.0,900.9692842597005,0.0,0.0,1200.0,
48,608.3122902235214,0.0,1200.0,685.7504886144604,0.0,779.9017951494014,647.9157911156937,0.0,900.9692840080688,0.0,0.0,1200.0,
73,558.6369949044947,0.0,1200.0,696.0128922197158,0.0,784.2889501089974,650.0154942892128,0.0,903.5222531023941,0.0,0.0,1200.0,
75,558.6369938454981,0.0,1200.0,696.012891060711,0.0,784.2889490830742,650.0154933029819,0.0,903.5222521718603,0.0,0.0,1200.0,
76,615.6813098143613,0.0,1200.0,683.1067167133934,0.0,773.5234895067676,653.5344123444388,0.0,907.0053269655025,0.0,0.0,1200.0,
77,615.6813027815091,0.0,1200.0,683.1067083131962,0.0,773.5234817925747,653.534404914897,0.0,907.0053198936024,0.0,0.0,1200.0,
78,615.6813043870376,0.0,1200.0,683.1067102308756,0.0,773.5234835536462,653.5344066109856,0.0,907.0053215080449,0.0,0.0,1200.0,
85,636.9157563431693,0.0,1200.0,611.8159821657916,0.0,779.4903741973764,678.5151192516805,0.0,906.9001274815498,0.0,0.0,1200.0,
96,638.3442688456148,0.0,1200.0,617.4575756184119,0.0,797.2086317347429,695.8069303607035,0.0,811.9298223380445,0.0,0.0,1200.0,
97,666.3720502856837,0.0,1200.0,593.855411418364,0.0,802.0077954375505,596.1968126658232,0.0,817.9171968496062,0.0,0.0,1200.0,
98,666.3720472873147,0.0,1200.0,593.8554074306386,0.0,802.0077921301041,596.1968081482922,0.0,817.9171932603198,0.0,0.0,1200.0,
101,655.8412703176102,0.0,1200.0,586.5138701924427,0.0,871.391478039129,588.4014789932775,0.0,822.5724284710813,0.0,0.0,1200.0,
103,658.7573043945131,0.0,1200.0,597.8051858992607,0.0,797.4856561843092,587.9948890061158,0.0,844.0248543382027,0.0,0.0,1200.0,
