,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,4.307422983603431,18.688957353819887,27.13041824434731,9.310049553503859,39.44873462702924,51.09740871279132,6.197187176679563,16.282358362940727,45.86364988562991,14.582294549023175,41.98978527389079,65.34348428975989,0.1369132323455915,0.5918078604530592,0.16558084459563815,0.09917633906536594,1.146898038051745,0.773545016841183,3.1299660326421304,4.232050428670618,11.06364647000828,4.543401071210269,9.431020738524353,13.092442374382813,
2,700.0,700.0,500.0,700.0,700.0,300.0,500.0,700.0,300.0,300.0,500.0,500.0,
