,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,700.2440802050738,496.1518516347075,498.42353322968637,494.71276542175764,508.45367325888384,500.76182558269204,704.2545784606979,568.8847771617693,619.4580744329918,699.1640919117049,598.9330226219155,440.97821800208646,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,701.0016166716835,500.2334290307351,498.4243450643037,491.3298716269352,504.8576609242153,500.7877087851839,534.6150291297567,538.6140564101055,447.99780824512635,662.4708911381306,639.5492858041438,392.3209472875863,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,671.4245655263189,485.27110056244965,651.9334938737584,671.3556521889741,443.4011551941734,358.2159913095093,510.58991459953387,690.4677199855478,697.0966911465368,685.1672944338196,702.0294963875789,694.3656166796003,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,702.1809352692226,683.0818857684665,327.9152268345707,703.8560156759819,497.22093011382105,301.93309577053293,440.9984279562503,542.7222558725573,518.7385545312184,393.1948842345101,640.3094144808631,678.5989231239829,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,295.3631747102314,340.83463554535723,292.9666469238593,488.7288978371597,673.9890607131732,500.7449041472179,413.6643514131277,616.4207419392006,541.1007431235039,410.95875455648746,422.44112776846816,443.29666003452724,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,284.8260519299765,371.7067810020936,335.172804567933,490.03434910597116,678.6005561256645,673.5506043666563,533.7487248972654,646.379922681485,551.0146586544057,449.39415723729627,407.4757862734138,431.20325009784113,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,655.1464276033643,617.0848989690212,394.8326270309075,389.79092693220326,429.40755474998946,646.7836182562427,512.0788329647966,687.4798105870725,505.1078203066984,689.1635060905169,694.6669786185391,492.61957158451105,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,655.6815440127515,634.5870492175502,355.68735557338215,403.00911299204733,398.77060326245044,463.56881065379457,685.6918493846341,707.2369800557856,494.4583604927309,706.6363583432812,679.8344897738493,502.44439119288757,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,484.7630756663745,364.30676310871706,480.54037274131497,456.3799127023963,358.3552387456009,467.84264835729056,378.52127665834786,393.93657658284525,686.3510427600436,585.7560478790165,507.16255712387385,688.0765284679726,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,480.4521541982141,363.2242885455233,480.81937708232095,465.35858988883297,361.187434905036,464.07500402037823,496.6243929853329,416.2578043310398,696.4002488173317,667.6466131547568,503.7448268299851,671.0978906409746,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,697.6477932465465,507.22524156315797,700.9533345258416,492.9283343638496,496.29943160271773,690.3028212874422,468.76434548493364,424.4258781422673,469.2668723290571,524.7532290909843,631.6795748532401,524.123924304899,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,383.71028236612534,639.774219338017,690.9064376578938,646.4822124979803,472.8843735782409,653.6383329161604,663.7880267806976,618.2865862019314,462.2443679946323,518.9207739403422,457.82892923714917,502.00808409476235,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,294.80633044110687,422.3829503616171,576.2714497074602,635.1120066304184,423.60400452836427,669.89199271859,679.7765646150796,603.6978279607007,431.89808452434147,516.1564506805793,412.17886973081306,404.8498947639699,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,503.7416850359192,657.4510468338511,484.5890608854618,481.3836719726344,375.17267131949313,322.3864202669719,661.3051851139923,372.40287425342984,690.2429002456142,509.99374026036463,360.46660476821376,652.1432253761742,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,396.5877002084693,590.324989052739,400.2360836082873,654.4768137397788,421.35965568226925,645.5958448693748,453.52038042397425,334.219191895722,337.9507946834388,336.1399702332943,331.5485014489402,432.68296409779356,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,486.9509503390928,478.19984045509045,674.7629283093906,306.08285335690573,363.5796764379069,345.13559352731863,495.338062159368,700.1595653273615,495.88069755204253,502.9040189494504,691.2797195722894,499.61094692587284,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,303.27606221684823,500.6688070578893,499.60948216010706,498.2496249311701,496.87818527180525,696.9102778783814,717.2774246202932,477.3128607455066,316.99796621128706,672.3718726040088,353.4473113042988,271.9250962110927,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
