,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,0.2440803114652681,3.84814826249044,1.5764666798580151,5.287234522520919,8.453673323442501,0.7618257011386049,4.254578562492043,68.88477727376733,80.54192546390277,0.8359079935783029,101.06697727221547,140.97821807974572,1.0016167261470628,0.23342908335274615,1.575654890712201,8.670128310783184,4.857660928897474,0.7877088461483481,34.615029172942286,38.61405645483444,52.00219171439045,37.529108826136394,60.45071415498364,92.32094732159527,
2,28.575434379759372,14.728899335462813,48.0665060228979,28.6443476578454,143.40115529427908,58.215991388947145,10.58991487592425,9.532279695312468,2.903308612769365,14.83270530780726,2.0294967058005113,5.634383025223428,28.575434379759372,14.728899335462813,48.0665060228979,28.6443476578454,143.40115529427908,141.78400861105285,210.58991487592425,9.532279695312468,2.903308612769365,14.83270530780726,2.0294967058005113,5.634383025223428,
3,2.1809356269609452,16.918113971820276,27.915226995208457,3.856015965335928,2.7790694894456465,1.9330959957958385,59.001571780364486,42.722256275603286,18.73855501596097,93.19488441631836,59.690585173889076,21.401076479518224,2.1809356269609452,16.918113971820276,27.915226995208457,3.856015965335928,2.7790694894456465,1.9330959957958385,259.0015717803645,42.722256275603286,18.73855501596097,93.19488441631836,59.690585173889076,178.59892352048178,
4,4.636825205161358,40.834635618322636,7.033352988311435,11.271102058971906,26.010939201137944,0.7449042500932137,113.66435150555486,83.57925785921759,41.10074331377177,89.04124538109238,122.4411278888349,56.703339798842876,15.367410555897834,71.54534808207256,35.0506043326061,10.224085124793646,21.66856979871511,26.6656308247874,33.38594628837609,54.004593192585276,50.67890446634601,50.90854651836298,107.22148871441732,69.08431427435158,
5,44.85357204174386,82.91510071114305,94.83262723033573,89.7909271352039,129.4075549717058,53.216381422517884,12.078833190586238,12.52018908470302,5.10782056396863,10.83649364135647,5.333021048808632,7.3804281578779865,44.40135941345318,65.4924056578352,55.62915695821539,102.94255678068117,98.69835705193162,36.52863080140156,14.561550766673122,7.01836722537189,5.763811523517859,6.413766558082671,20.368505384952414,2.231415292261545,
6,15.236924280218204,64.30676315709871,19.459627202826653,43.620087225618704,58.35523879814889,32.15735156080581,78.52127672699004,93.93657664006628,13.648957143645703,114.24395205715132,7.16255718574223,11.923471425923935,19.547845664833517,63.22428866390578,19.180622780843805,34.64140993417328,61.18743503467124,35.92499578025246,3.3756067697802337,116.25780449694412,3.599750932560255,32.35338663690152,3.744827007021229,28.902109068278605,
7,2.352206600184104,7.225241706904228,0.9533346550421129,7.071665417698057,3.7005682569418354,9.69717855378201,31.235654214768942,124.42587833706091,30.733127377222843,24.753229329507008,68.32042493269273,24.12392454022256,2.352206600184104,7.225241706904228,0.9533346550421129,7.071665417698057,3.7005682569418354,9.69717855378201,31.235654214768942,124.42587833706091,30.733127377222843,224.753229329507,68.32042493269273,224.12392454022256,
8,83.7102823680575,60.22578065768266,9.093562345533883,53.51778750235053,172.8843735791832,46.36166708138501,36.211973216492765,81.71341379621435,162.24436799582747,18.920773942688356,157.82892923823147,197.99191590444616,5.193669555112763,122.38295036479366,123.72855028645972,64.88799336663203,123.60400452859324,30.108007286518728,20.223435381745617,96.30217209680097,131.89808452268556,16.15645068108131,112.17886974091448,95.15010517290722,
9,3.741685076067313,42.548953142203345,15.410939098966765,18.616327994803328,75.17267134224193,22.386420283716518,38.694814808071214,72.4028742997508,9.757099697927629,9.993740327519959,60.466604836310125,47.85677451843139,3.741685076067313,42.548953142203345,15.410939098966765,181.38367200519667,75.17267134224193,22.386420283716518,38.694814808071214,72.4028742997508,9.757099697927629,9.993740327519959,60.466604836310125,352.1432254815686,
10,96.58770024117592,109.67501090522921,100.23608364136737,45.52318620377605,121.3596557168458,54.40415507208411,46.479619539693715,34.21919193995541,37.950794686786026,36.13997029435103,31.548501533738545,67.3170358250369,303.4122997588241,109.67501090522921,100.23608364136737,45.52318620377605,121.3596557168458,54.40415507208411,46.479619539693715,34.21919193995541,37.950794686786026,163.86002970564897,31.548501533738545,67.3170358250369,
