27,Sensor11,700,497.9917688,0.288583187
28,Sensor3,700,702.5171262,0.003595895
28,Sensor6,500,521.5319849,0.04306397
28,Sensor3,300,412.675881,0.37558627
28,Sensor6,300,420.2972991,0.400990997
29,Sensor1,700,676.6484091,0.033359416
29,Sensor1,700,676.6484091,0.033359416
29,Sensor1,700,676.6483643,0.03335948
29,Sensor1,700,676.6483643,0.03335948
30,Sensor7,700,602.7385227,0.138944968
30,Sensor12,700,541.7712094,0.226041129
30,Sensor7,500,462.2742089,0.075451582
30,Sensor12,500,426.0857283,0.147828543
31,Sensor10,700,663.4526795,0.052210458
31,Sensor7,500,535.0764899,0.07015298
31,Sensor10,500,499.7762489,4.48E-04
31,Sensor7,300,422.5509842,0.408503281
32,Sensor6,500,491.2728562,0.017454288
32,Sensor4,700,699.4943116,7.22E-04
32,Sensor6,700,681.3532116,0.026638269
32,Sensor4,300,360.9951316,0.203317105
33,Sensor3,700,661.0317651,0.055668907
33,Sensor1,300,295.1348235,0.016217255
33,Sensor3,300,304.298777,0.014329257
33,Sensor1,500,503.8101274,0.007620255
34,Sensor12,300,393.7586487,0.312528829
34,Sensor9,700,606.3424562,0.133796491
34,Sensor12,700,527.0189029,0.247115853
34,Sensor9,500,538.7336687,0.077467337
35,Sensor9,700,718.0042878,0.025720411
35,Sensor12,700,623.4314631,0.109383624
35,Sensor9,500,443.7098226,0.112580355
35,Sensor12,300,342.7279159,0.142426386
36,Sensor10,300,410.6789239,0.368929746
36,Sensor6,500,468.3002669,0.063399466
36,Sensor10,700,632.0501152,0.097071264
36,Sensor6,300,350.3011772,0.167670591
37,Sensor6,300,380.4873913,0.268291304
37,Sensor11,700,601.24777,0.141074614
37,Sensor6,700,625.9234756,0.105823606
37,Sensor11,300,377.6775104,0.258925035
38,Sensor6,700,681.1696966,0.026900433
38,Sensor1,700,697.7091423,0.003272654
38,Sensor6,500,486.0027203,0.027994559
38,Sensor1,500,511.6463102,0.02329262
39,Sensor11,700,678.473707,0.030751847
39,Sensor4,300,354.3099977,0.181033326
39,Sensor11,300,492.4177951,0.64139265
39,Sensor4,500,490.0888956,0.019822209
40,Sensor7,700,683.9546449,0.022921936
40,Sensor3,700,673.1163181,0.03840526
40,Sensor7,500,548.1391298,0.09627826
40,Sensor3,300,350.1396261,0.167132087
41,Sensor8,700,680.483546,0.027880649
41,Sensor4,500,482.2184867,0.035563027
41,Sensor8,300,477.1566836,0.590522279
41,Sensor4,700,665.0605159,0.049913549
42,Sensor3,700,694.9980916,0.007145583
42,Sensor1,700,699.1891675,0.001158332
42,Sensor3,500,526.9392921,0.053878584
42,Sensor1,300,369.0647431,0.23021581
43,Sensor12,300,301.2372358,0.004124119
43,Sensor5,700,667.457787,0.046488876
43,Sensor12,700,506.7827312,0.27602467
43,Sensor5,500,468.2306169,0.063538766
44,Sensor12,300,351.5963502,0.171987834
44,Sensor6,300,327.5909876,0.091969959
44,Sensor12,500,476.7236272,0.046552746
44,Sensor6,700,667.8282037,0.045959709
45,Sensor8,700,690.4236655,0.013680478
45,Sensor7,700,692.6934758,0.010437892
45,Sensor8,300,419.4635537,0.398211846
45,Sensor7,500,497.8486213,0.004302757
46,Sensor12,500,442.6823446,0.114635311
46,Sensor1,500,478.751736,0.042496528
46,Sensor12,700,548.8984675,0.215859332
46,Sensor1,300,400.1662711,0.33388757
47,Sensor9,300,305.6901639,0.018967213
47,Sensor6,700,699.7646058,3.36E-04
47,Sensor9,700,613.4723323,0.123610954
47,Sensor6,300,479.1313177,0.597104392
48,Sensor9,700,612.9716892,0.124326158
48,Sensor4,300,353.6299275,0.178766425
48,Sensor9,300,311.714839,0.039049463
48,Sensor4,500,468.6368522,0.062726296
49,Sensor7,300,407.7138134,0.359046045
49,Sensor8,500,409.1851704,0.181629659
49,Sensor7,500,557.6458759,0.115291752
49,Sensor8,700,594.4786894,0.150744729
50,Sensor1,500,485.5330476,0.028933905
50,Sensor8,700,655.1103011,0.064128141
50,Sensor1,700,589.2941454,0.158151221
50,Sensor8,300,349.9087177,0.166362392
