,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,641.5972250209404,533.9003029554909,482.69863318083924,527.3246631213248,479.4714397273365,528.2017643861225,681.8366717116869,594.1922364977337,551.3382517023124,723.0397873032277,583.2321825474781,474.56785877901046,
5,641.7366103450798,534.0111019653737,483.0513248067366,527.173411129573,478.4889128129459,527.8949457531165,682.8043267079943,596.3511156437588,551.5710141817322,720.4815127735919,584.5791270054949,472.89253890830776,
7,641.7644334723361,534.2740380019876,482.8177295239022,526.9183879252041,478.5512721759416,527.8939558379712,682.9878449494288,596.4486937732953,551.7756356959508,720.4261890103894,584.2018313832016,472.7693081294501,
12,641.1724246866688,534.6654364819753,482.8347947721583,527.3521761664971,478.4849579896895,527.291402419814,682.5377358012535,595.7910360076227,554.1600223787499,721.1432790758921,583.6682512964971,472.3129656044263,
14,642.0743872068841,533.934998507804,484.0924167743357,528.2040932059587,477.26304741259304,526.5708265713768,682.6984735467663,596.1056425772105,554.5608995971764,720.983423043234,583.2339817292556,472.2007275731687,
16,643.6531604103754,534.213226266635,484.4837388854084,527.4022357838275,477.6229709414588,526.0845285558767,682.4146600528959,596.1763740190996,554.8091364106966,721.4262181693965,583.4112566023043,472.10096159098686,
18,648.6708826032262,534.4462676921396,483.581244120646,524.7382228895972,476.063649008407,527.0202539608999,681.9512646436585,596.7815309657042,555.0070558215314,721.9477273929283,582.7898425026988,471.5269335612894,
20,646.0107253298397,533.2382152875202,482.38449464690814,523.9044639786953,485.3255641941574,525.5093585841219,681.7230954244783,596.5972878455513,554.6307733864616,721.782538668963,582.7497714801478,471.46220875390696,
21,666.5972978813893,529.6462365904315,483.09375318679423,511.7127881292094,488.2709549240912,523.9528282507308,680.668562971165,597.8001696328406,555.5855503756301,723.6112056734056,581.6856144064128,470.4887804775266,
24,666.4283486735613,530.9333612396306,483.5108398268662,511.04707168816736,488.41697835113536,520.2484804922842,682.0182518165509,592.861817575972,565.9840412458327,723.6948819455594,579.4698904716872,470.20690229907797,
28,666.2095197073169,530.889383840424,483.7089876217144,510.9527674455706,488.6109299050966,519.8440188645513,682.0624600068583,592.9656918466242,565.9827130162703,723.5191282961339,579.293357969459,470.10580587158,
29,666.0226767538999,530.6216069601285,483.20892693039434,510.5241417237833,488.1284910007392,519.5101473800295,681.5855655925651,592.3904102501276,565.4876338769412,723.1353177915471,578.7663392336647,469.6628763493154,
31,666.1064278645188,530.7667041899252,483.5935209585854,510.84041316238137,488.46810326807207,519.6929533668551,681.9081059458128,592.7711911066506,565.8139086699458,723.3810360146653,579.1197330055886,469.96670949847544,
32,666.3301531880647,531.7604287714814,483.3470893770469,509.8562695651525,489.0654788949074,520.097508429773,686.606421968577,591.2108047947755,565.3122796906684,719.3905220885224,580.9074271936252,471.81906906661675,
33,666.8509698931875,532.5077865770443,482.655322824446,507.91678042674744,489.1492696438382,520.496168609169,693.7583413020227,587.7885935841698,564.8497184720454,713.4679249166891,583.270654171457,472.1741602258133,
35,665.0254995207387,532.2452611729055,481.1889356554958,506.02059671191205,499.0773376548877,518.4413194158842,692.5888311309747,587.1713208131648,565.4064487364478,714.480150019545,583.9284111696988,470.9851187480188,
36,676.354319993667,520.687067400563,484.43272174265024,500.74200564169723,502.34902207113703,518.1086983263326,694.1662876765358,587.0070755790242,564.4518137318345,712.641730705256,584.3092851620175,471.98392406323705,
39,675.8700666084161,520.795819874231,486.4141011926849,500.73602335994167,500.383466278095,515.8058319916172,694.9167317936377,595.7430199278903,567.7507057685917,707.1540250705553,589.0474514045987,463.70379733739696,
44,675.4582258551834,520.5202197238397,487.1636359585498,501.0773455161939,500.46365178917296,515.2678087663028,695.3254566770396,596.3768776985037,568.0370887366184,706.67490115402,588.7105238424898,463.45595729165746,
49,676.2470150904859,521.1010103805388,485.71517464889996,500.4108067417808,500.15704961772065,516.5043888119715,695.1419590066207,596.413231506489,567.9890223518178,706.884579364733,588.738774212259,463.2034322880118,
53,675.3533476312562,521.3283082185503,485.1519386093625,498.70962664031845,506.31493899768236,514.5118588340828,695.1777747099891,595.8896608928924,568.8290848530029,706.8195166478815,589.0115008186069,462.203565010241,
55,677.8393311274802,516.742988530508,487.2398841529681,497.3211633337959,509.1315301924462,512.966176788293,695.5576312732102,595.6287991890697,568.4301496955176,706.187314316317,589.0859313005797,462.62916384072673,
56,700.9288140494908,496.2786526628923,492.18669966274973,488.2603864862804,510.0061312596389,514.7864758539939,696.3056163252576,596.2580793896519,568.8374105206304,705.4542799070663,589.5537208698127,461.619366474882,
58,700.6118444311526,495.83870057449826,492.4817360865372,488.8364512678621,509.66444059555914,514.9384544268063,696.10868138068,597.0801474192718,568.4799088996921,704.9065875909442,589.9796745033084,461.1953850483642,
66,702.7960401171431,494.6755682437052,492.5346614126485,487.92581662651446,509.52805028393664,515.356762974954,695.7884346427912,596.2465744534652,568.8056541545299,706.0263603539878,589.6760521638521,461.56239031311145,
68,699.2009833998327,494.01422411958845,494.421423646697,491.7077613262589,509.7947838227426,513.4513260399603,695.7495088834974,596.5296148536207,568.9106931051047,705.5931649981906,589.3922386172901,461.52178297096583,
70,699.6533493125621,494.4930150487443,493.77358974127,491.5508665404997,509.18163284987924,514.2420585853731,695.6016191119337,597.4184252343974,568.7274144357492,705.2370846217813,589.6564610167571,460.9830065491202,
75,699.5932524038318,495.01631091525917,493.1301336121366,491.0470415496996,509.43357434556293,514.8695015334781,701.2052924862428,591.7213107737697,568.4966172976586,699.0870814382727,594.4393392648949,461.906402347261,
78,700.4238663522193,494.30915942805944,493.7702138504155,490.95634946117826,508.229393356239,514.4390980754265,700.9597837191702,595.8170821463709,570.3700920857266,697.0816335527608,596.8106582854334,457.3378530999566,
82,701.5177672028743,495.4215048645684,492.8161686734369,489.9564327105637,507.8650515392928,514.7442879635075,701.4848074709884,596.3812871545883,570.9867966111133,696.8022695113261,595.9185226757498,456.8273440294016,
86,700.5981054019614,495.24238763563176,493.11442917768613,490.4571808918358,508.3639420532177,514.7036595168618,702.4839350778329,594.1373521482744,570.5946696229247,695.4892855348215,598.4116262666071,457.24114274119927,
90,700.8337878398446,495.1405013124293,493.02201448561067,490.4972088657772,508.23998251359296,514.9549136778953,702.0411034878204,593.464907933841,570.3141569345913,696.1515160531727,599.4130269850014,457.36852316452655,
92,700.4913889377217,495.11355736101996,493.58433223017005,490.8456899362527,508.03060089301465,513.8798379822861,701.9142579936643,592.2605459353192,573.4606077070248,696.6089144753,598.6877151973426,457.0759111934055,
96,700.6491107013317,495.25856274536676,493.67180076192784,490.35386973537345,508.5783090314551,513.1360543969082,702.201197266689,591.5731292319949,573.8366388705074,696.911140064914,598.1533358947362,457.44657630725413,
98,701.671452584521,493.3898710774695,494.4555300791991,490.36238636330336,508.60809885439613,513.3338424432693,702.495838525387,591.8005791188668,574.2944582406155,696.418881056021,598.2361802608143,456.7727281570395,
100,702.0577300388177,493.6879486475127,493.80641064359435,490.30990345685507,507.9299306308712,514.2376578701401,702.4192103307993,591.8992791403575,574.2500463332963,696.459810081084,598.2641119038944,456.62370412399883,
109,704.042926100512,493.2967555665841,493.2784969238252,489.8392739522905,507.4696235617106,515.068080714027,702.0311470753348,591.5823254422044,574.1422226326333,696.9154210171688,598.7303997101674,456.65472763582574,
114,703.6567278357301,493.39384559364817,493.39944870219205,489.75169494922244,507.54253250439484,515.09655633901,701.7720175333939,591.4016539291633,574.1445728389582,697.2176409835528,598.8931073818399,456.51338070245987,
119,704.9983236501225,489.4372472056052,497.0846931453162,490.0977225681272,508.1389117203058,512.9500785653606,701.6779468868993,592.1750926276784,575.2185781476213,697.3224908550624,598.1159692045647,455.4851750191164,
127,704.6944694611516,490.6729356189437,496.438909928843,489.8081593068028,507.8747098386891,513.2848519510221,701.6435834403411,592.1341807894169,575.1545477918567,697.418793819987,598.0685597074606,455.47679592268463,
148,703.4714394648344,490.52361977370674,496.8906080544755,490.72951177289866,507.59293635598897,513.5979435071548,700.9504293824459,591.7381391440415,574.8344343722885,697.9673465501571,598.6164695015658,455.6312260377485,
149,703.5434183450601,490.65882149211797,496.9843124690135,490.5355318131675,507.53387862922904,513.2952932817146,701.4308342892109,592.1962597114975,575.1797888714596,697.5297435350801,598.1139462210268,455.31951881955166,
155,703.7130328667969,491.4162429091833,496.64539086512065,490.24713828087766,507.8252826044867,513.1702050331428,701.698837911978,591.8585781652573,575.4953045370447,697.9126287432343,597.7545693517762,455.50289588310005,
167,703.7281233250513,491.41464605801605,496.75763402325924,490.52196076907114,507.953517432423,512.7013705608133,701.4618527603593,592.2196228824837,575.3487288901142,697.6452962699007,598.0861639293627,455.4390548228426,
195,704.1290883594811,493.56735861608223,500.17266384811944,491.26999043034647,504.4361968926199,501.2232250469745,704.5125138136757,579.6931033245423,617.5025962221775,699.6092004810305,587.7942760300889,443.3903668794134,
207,703.7252442051866,494.5895803093943,499.95209519525616,490.91129177561993,505.06789009691374,500.45248195306056,704.5632751507276,579.5481098896348,617.6123592402034,699.6885209790339,587.7021811057922,443.4730387521606,
218,703.4349054307826,495.4995214020198,499.3600134414692,491.09083802068284,503.968554558626,501.7439452688938,705.5502593103984,579.0586183247576,617.4625650627522,698.4532411357937,588.2846778118561,443.5312892743411,
222,704.0256648670671,493.7620881543917,500.3195736704742,491.1295817376911,504.4712297410689,501.22781229247494,705.6700570597577,579.3562072542622,617.7851052776964,698.3488908691222,588.0179556971373,443.1370976158924,
227,704.13535573304,493.89566434426445,500.3894360655876,491.10732776570984,504.02248704924375,501.0490093195511,704.9961455466432,580.7748337930959,619.5263169728132,699.0477509611673,586.7525216501136,440.94737798819216,
230,701.9628133551167,493.70895267871776,501.0099140494799,498.1190476720986,499.15656928786615,501.85006104710095,705.4423552197978,580.996054356807,619.7399668520385,698.0888659708482,586.2616557033102,440.901355059081,
237,699.0503403567326,493.058336857631,502.36410822866145,508.1873768793057,491.9669194007363,502.92719407990637,704.8168728009513,581.3320210326632,620.261716668814,697.9507147111865,586.4703595728894,440.02842542738586,
238,702.0020601346176,494.66342917908264,499.08380125872026,490.0645791461726,510.2305445397224,499.8796861337967,705.1567832550282,580.6772485509931,619.9899299597954,698.9136649650628,586.3507425314103,440.25760674643396,
241,701.7297695612858,494.9807818403312,498.7058825876055,489.69422346672076,512.4043208992115,499.53935628003694,704.4511574827947,580.1653291758433,619.5235771291678,699.6802062519263,587.2657431807826,440.8248509578649,
245,702.3968337949676,491.2601594349402,500.273007860555,492.8768180201911,509.2854275606144,500.0702688089723,704.9544476517638,580.7717865353402,619.941263083639,698.9213721064937,586.4394725915171,440.2740653055069,
250,701.7072325543351,495.37840264817333,498.71847380056613,489.75085750302947,510.32730285326534,499.6951828571407,705.5597058975743,580.2116961679058,619.8594346820861,698.298253594064,586.5882006077309,440.330255003627,
252,701.6499657594852,495.2735223677929,498.5272498292049,489.2537499008863,512.068543073558,499.30790063265414,705.369419745014,579.9239650128142,619.834602355879,698.6565688228258,586.8186338056779,440.4674080508365,
253,701.3651443114784,495.3582628291643,498.43571629364095,489.75687255045057,512.46822084546,499.2296129080697,703.3664872091382,577.9295509723077,621.2105182899361,700.6099850414715,589.7901278751581,437.6567927286933,
256,701.4539099983557,495.54619856699725,498.4514121480564,489.161552918616,512.8975767692169,498.7416791202937,704.4509351931665,578.960921427575,622.0704349181266,699.6303053279482,588.6583584329954,436.53170716740385,
257,701.6893395653626,495.27520699295724,498.8442287138219,489.9070432915869,510.899746449466,499.4155087783178,704.3531130028922,579.000755618043,621.9816756114915,699.6718877591717,588.7213575222642,436.64083240239734,
258,701.7087856373194,495.19231222421587,498.69672510218123,491.16738061594685,510.7349913591981,499.2363953526584,704.4273244873234,579.0180105504065,621.9818294749758,699.6333464808206,588.7290426322924,436.6588584508797,
267,701.5070378003093,495.458406927792,498.7847481003987,490.98581488796447,509.63186636385194,500.24803787584233,712.2830278037368,573.1573656563024,621.1944132936221,690.0082175423269,595.1298354017639,437.9281527058147,
269,700.831823768799,494.9394555545169,498.2381011339815,492.2112110096367,511.9622317233344,500.81614549821313,704.5262410663639,566.2143734357529,618.2080975504952,699.2044721580348,601.6495088062491,443.21169164751194,
281,700.5903356557337,494.6597902578803,497.7445510724661,490.7182201954132,515.3862194691596,500.0572702166501,702.9725608323001,564.7737945903967,617.6925668779496,700.8493574738147,602.6973428588576,443.8899762785327,
282,700.448546955038,494.66255489552634,497.7098084217878,491.46173003913157,515.3975155691644,499.922147161359,703.1051692023502,564.858808371923,617.7360096779448,700.7319311180277,602.5979128478426,443.84626398705586,
296,700.1017750910145,496.45197089133524,497.6018083424062,491.74531902913395,513.1039036971405,500.09041411470065,703.5165840214763,565.3753451741629,618.2414703526957,700.1510342864476,602.0988808262222,442.98940997289503,
314,699.961510930875,496.1534372135894,497.6336762835559,491.52954654095555,514.6688219423431,499.4513062467057,703.3396661840179,565.2598031334832,618.2633206909805,700.3038103425978,602.2050266100152,442.9688664186957,
317,700.0767022090929,496.24396686119695,497.66826263992766,491.43276506942453,514.6390249171825,499.61379108220683,703.4198466810585,565.3523843990386,618.3368123762933,700.4204682379608,602.3273249753975,443.0487176360027,
337,700.4217413978898,496.44718715671905,497.5487962584696,490.5627716921791,513.8514672082498,500.0582951158835,703.7003890298612,565.5954765844594,618.3352360301226,700.0390389513798,602.0005015624579,442.73879408283966,
348,700.3692076708681,496.4266159867811,497.68504295960497,490.75740285362406,514.0587840032027,499.82773000417154,704.0532415875412,566.4942439769669,618.2696865100202,699.305987045621,601.9542761621224,442.25699710947833,
,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
1,353.33399775294055,656.9566621671217,716.004531790387,297.3112487079275,526.7387908688272,668.4499042266177,314.88290748759465,528.07570533198,441.869015499453,284.5965975259461,459.4813860931306,398.72783925861086,
8,354.13529793393405,658.0765561833164,714.3915202610156,296.4889041195602,525.4911039653775,669.9039573721105,314.7395221178757,528.1126039937835,442.44585956746056,284.87089061997665,459.282435512235,398.0739612265578,
13,353.68059700606597,657.5144890520315,715.3150819402149,296.84660906941264,526.108039778096,669.1051350938016,314.7127936931628,528.5367347870523,442.11409225915594,284.60016662025146,459.5065318844011,397.79460140207743,
14,342.94053451911697,667.3199219226365,712.7151035079163,310.5406075205038,515.79219479992,671.0609761978195,315.8644312875653,528.4955576924629,444.7759789317762,282.89984260639693,457.6953751399845,397.69813381298127,
16,343.00947006948553,667.4406781047626,712.5816520053104,310.4964189774063,515.7003311967844,671.2385194347468,315.88260084361605,528.5201120387852,444.85624898979756,282.9484231607564,457.69383197656725,397.6639377028704,
22,342.53636747236,666.6237173593279,713.0727491592058,310.5688359968325,515.9357476552113,670.1280148208641,315.5806032434002,528.1634636932753,444.28568887090665,282.52501601004707,457.5087170330396,397.69128491177486,
24,343.2908205707296,669.6308065813986,706.9882521319377,306.6574892967268,512.5298093905456,682.1370097711666,315.65525735359444,530.550522167443,438.9062395031018,282.848045910784,458.44776773234486,398.935205934244,
27,343.28308171949203,669.6120054480315,707.0359659524728,306.70637273596054,512.6410331585705,682.0716303791048,315.47523433503676,530.6386089712041,439.0230551595662,282.67960494599686,458.56190402058274,399.1647005001416,
29,343.2934507683351,669.63330169131,707.1448585957195,306.7353496712109,512.6806179666961,682.0886288341319,316.08866353295093,530.364232186777,438.8587795704551,283.2950353650124,458.3634519579995,399.1102113737584,
31,344.09782439331076,668.3658965494725,704.9176700610834,306.4533924362639,513.4520164699398,687.7971156017977,313.3562188188428,529.2076622050693,420.3969239485853,283.47098297942756,471.3584425840336,401.81122990458596,
34,344.789927338121,671.2198080569773,708.2299285031802,302.8056352270312,506.36005782019663,681.7721348670908,309.58241866249114,566.4186902985333,423.70227424405965,279.9683638377007,456.0780455730861,400.63916602357114,
37,344.8447857960744,671.3439012171524,708.2064386026823,302.765672128526,506.2949942560621,681.8985811768263,309.60515597368055,566.598207290179,423.7231067981111,279.99984483497525,456.12186647100555,400.44815884990044,
38,342.1014391472917,673.7155148852438,707.4809358354603,298.96429103048024,509.0237823635799,681.2383786641714,308.87744553254856,566.6661787267342,423.95836478996154,281.1614244975649,456.4464054949775,399.5201391424094,
40,321.2486297716347,691.950769422993,701.9494633545592,297.4500066947307,509.7057416355735,681.3303550732637,311.1147441268663,567.5292396772525,421.0566469806477,279.5947731959227,455.969519384095,401.098421148891,
44,323.3743882723706,690.4065214064564,703.5032929357552,297.10644114579725,510.2735331631694,680.0295852840108,310.922027447619,567.9888274476883,421.9130937550053,279.91291627069495,454.84716422076616,401.2645942589104,
