,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,
45,487.5129560046047,373.86379528814115,631.6515855219159,492.4662977339648,479.37640398570477,363.379530258067,515.0417283728286,701.8821262807406,626.898516883263,470.59454737645177,508.77078945933096,572.4069611825973,
46,478.7517360158599,394.49567731397696,480.8518013737225,694.9466919339942,687.6073946623388,486.2651790259816,693.3106885913489,650.3375962643886,537.4941953596328,489.3637330053833,413.93647090003833,442.68234463096496,
46,684.3951232152892,430.47032417534035,476.98323524425444,656.4117410249386,664.9767917309875,488.62841247720803,477.75555496096257,607.4171498254203,540.9985721759879,379.56468093570913,398.24383039260744,450.7987287587749,
47,487.19872086994224,694.2935809663115,706.273541848172,369.49256574735654,667.9007301800254,699.7646058343569,474.77423990223417,328.8313082693259,305.6901638763245,321.6980286220885,295.0838033729891,286.7409409630018,
47,481.58741757886446,692.6578534850497,695.952755075974,382.9426483040496,668.405301087799,519.3618492948875,455.55241028278544,527.1021231246793,373.0106300417798,372.7993049551183,429.50576282655425,288.80804566239374,
48,670.3672526001943,471.7647872383164,301.1697385038836,353.62992748142636,369.7280364443164,494.43592555435004,555.6719885465284,427.00275990386706,612.9716892000938,619.168451646165,406.1459002870878,418.4096540505148,
48,674.6882557469145,476.2919989768129,299.41663346911656,345.76500203456277,361.357079307698,486.24201776223407,503.86988479064854,349.74103016643494,617.0253689476123,467.36320472652136,308.6012016223262,401.45702388331335,
49,681.7949079141987,686.5477240136252,671.5253603786393,652.7098042195308,488.0579121278638,663.0066980374388,407.713813446654,409.1851704307719,349.2491522471681,578.6911508132142,463.296834690397,420.087226211636,
49,707.5290529167157,714.4524388115793,706.1946905629899,682.6723082151349,656.6095789955622,685.0498591579475,385.7559682500306,367.4113560820658,356.25564096831374,551.0503800944368,443.55688343194134,402.07072214025845,
50,485.53304759324743,488.7631328767131,492.5117967185034,481.87999475224194,412.51831399749875,661.0525097668321,464.8953643749742,655.1103011300385,416.4418957314349,353.27279301543956,514.2141586998047,441.9592965040762,
50,497.03272175215426,429.5252444937494,354.4153470818479,496.3431713873306,398.2746175769503,657.6951735334018,613.5431419908487,646.6123099887188,416.84422679131575,437.9685087034336,516.9974578040136,434.9378194621694,
