0.012739442,0.012739442,0.012739442,0.012739442,0.012739442,0.012979212,0.013223074,0.01347512,0.013739442,0.014016041,0.014288547,0.014536501,0.014739442,0.014893278,0.01505939,0.015315529,0.015739442,0.016373876,0.017121558,0.017850211,0.018427559,0.018749963,0.018828339,0.018702241,0.018411223,0.018025673,0.017739313,0.017776699,0.018362386,0.019602545,0.021129803,0.022458402,0.023102583,0.022790345,0.022104719,0.021842493,0.022800454,0.025436311,0.028851449,0.031808174,0.033068792,0.031808174,0.028851449,0.025436311,0.022800454,0.021842493,0.022104719,0.022790345,0.023102583,0.022458402,0.021129803,0.019602545,0.018362386,0.017776699,0.017739313,0.018025673,0.018411223,0.018702241,0.018828339,0.018749963,0.018427559,0.017850211,0.017121558,0.016373876,0.015739442,0.015315529,0.01505939,0.014893278,0.014739442,0.014536501,0.014288547,0.014016041,0.013739442,0.01347512,0.013223074,0.012979212,0.012739442,0.012739442,0.012739442,0.012739442
0.012739442,0.012739442,0.012739442,0.012739442,0.012739442,0.012979212,0.013223074,0.01347512,0.013739442,0.014016041,0.014288547,0.014536501,0.014739442,0.014893278,0.01505939,0.015315529,0.015739442,0.016373876,0.017121558,0.017850211,0.018427559,0.018749963,0.018828339,0.018702241,0.018411223,0.018025673,0.017739313,0.017776699,0.018362386,0.019602545,0.021129803,0.022458402,0.023102583,0.022790345,0.022104719,0.021842493,0.022800454,0.025436311,0.028851449,0.031808174,0.033068792,0.031808174,0.028851449,0.025436311,0.022800454,0.021842493,0.022104719,0.022790345,0.023102583,0.022458402,0.021129803,0.019602545,0.018362386,0.017776699,0.017739313,0.018025673,0.018411223,0.018702241,0.018828339,0.018749963,0.018427559,0.017850211,0.017121558,0.016373876,0.015739442,0.015315529,0.01505939,0.014893278,0.014739442,0.014536501,0.014288547,0.014016041,0.013739442,0.01347512,0.013223074,0.012979212,0.012739442,0.012739442,0.012739442,0.012739442
0.012739442,0.012739442,0.012739442,0.012739442,0.012739442,0.012979212,0.013223074,0.01347512,0.013739442,0.014016041,0.014288547,0.014536501,0.014739442,0.014893278,0.01505939,0.015315529,0.015739442,0.016373876,0.017121558,0.017850211,0.018427559,0.018749963,0.018828339,0.018702241,0.018411223,0.018025673,0.017739313,0.017776699,0.018362386,0.019602545,0.021129803,0.022458402,0.023102583,0.022790345,0.022104719,0.021842493,0.022800454,0.025436311,0.028851449,0.031808174,0.033068792,0.031808174,0.028851449,0.025436311,0.022800454,0.021842493,0.022104719,0.022790345,0.023102583,0.022458402,0.021129803,0.019602545,0.018362386,0.017776699,0.017739313,0.018025673,0.018411223,0.018702241,0.018828339,0.018749963,0.018427559,0.017850211,0.017121558,0.016373876,0.015739442,0.015315529,0.01505939,0.014893278,0.014739442,0.014536501,0.014288547,0.014016041,0.013739442,0.01347512,0.013223074,0.012979212,0.012739442,0.012739442,0.012739442,0.012739442
0.012739442,0.012739442,0.012739442,0.012739442,0.012739442,0.012979212,0.013223074,0.01347512,0.013739442,0.014016041,0.014288547,0.014536501,0.014739442,0.014893278,0.01505939,0.015315529,0.015739442,0.016373876,0.017121558,0.017850211,0.018427559,0.018749963,0.018828339,0.018702241,0.018411223,0.018025673,0.017739313,0.017776699,0.018362386,0.019602545,0.021129803,0.022458402,0.023102583,0.022790345,0.022104719,0.021842493,0.022800454,0.025436311,0.028851449,0.031808174,0.033068792,0.031808174,0.028851449,0.025436311,0.022800454,0.021842493,0.022104719,0.022790345,0.023102583,0.022458402,0.021129803,0.019602545,0.018362386,0.017776699,0.017739313,0.018025673,0.018411223,0.018702241,0.018828339,0.018749963,0.018427559,0.017850211,0.017121558,0.016373876,0.015739442,0.015315529,0.01505939,0.014893278,0.014739442,0.014536501,0.014288547,0.014016041,0.013739442,0.01347512,0.013223074,0.012979212,0.012739442,0.012739442,0.012739442,0.012739442
0.012739442,0.012739442,0.012739442,0.012739442,0.012739442,0.012979212,0.013223074,0.01347512,0.013739442,0.014016041,0.014288547,0.014536501,0.014739442,0.014893278,0.01505939,0.015315529,0.015739442,0.016373876,0.017121558,0.017850211,0.018427559,0.018749963,0.018828339,0.018702241,0.018411223,0.018025673,0.017739313,0.017776699,0.018362386,0.019602545,0.021129803,0.022458402,0.023102583,0.022790345,0.022104719,0.021842493,0.022800454,0.025436311,0.028851449,0.031808174,0.033068792,0.031808174,0.028851449,0.025436311,0.022800454,0.021842493,0.022104719,0.022790345,0.023102583,0.022458402,0.021129803,0.019602545,0.018362386,0.017776699,0.017739313,0.018025673,0.018411223,0.018702241,0.018828339,0.018749963,0.018427559,0.017850211,0.017121558,0.016373876,0.015739442,0.015315529,0.01505939,0.014893278,0.014739442,0.014536501,0.014288547,0.014016041,0.013739442,0.01347512,0.013223074,0.012979212,0.012739442,0.012739442,0.012739442,0.012739442
0.010936544,0.010936544,0.010936544,0.010936544,0.010936544,0.011164934,0.011401968,0.01165629,0.011936544,0.012242731,0.012540275,0.012785952,0.012936544,0.012983406,0.0130562,0.013319166,0.013936544,0.014999167,0.016304247,0.017575588,0.018536997,0.018999281,0.019121265,0.019148776,0.019327642,0.01984818,0.020678675,0.021731901,0.022920632,0.024146145,0.025263719,0.026117133,0.026550169,0.026504561,0.026313855,0.026409552,0.027223152,0.028990802,0.031167234,0.033011824,0.03378395,0.032990382,0.031127465,0.028938936,0.027168534,0.026363233,0.026282961,0.026490885,0.026550169,0.026123299,0.025270033,0.024149449,0.022920624,0.021730499,0.02067746,0.019847757,0.019327642,0.019148125,0.019119277,0.018995928,0.018532912,0.017571867,0.016301669,0.014998001,0.013936544,0.013319702,0.013056755,0.012983702,0.012936544,0.012785807,0.012540123,0.01224265,0.011936544,0.011656334,0.011402018,0.011164965,0.010936544,0.010936544,0.010936544,0.010936544
0.009278672,0.009278672,0.009278672,0.009278672,0.009278672,0.009496756,0.009727607,0.00998399,0.010278672,0.010611652,0.010931867,0.011175484,0.011278672,0.011228664,0.011216956,0.011486106,0.012278672,0.013728907,0.015537837,0.017298181,0.018602659,0.019185146,0.019344139,0.01951929,0.020150252,0.021539091,0.023437534,0.025459718,0.027219783,0.028422247,0.029133145,0.029508892,0.029705902,0.02987095,0.030112258,0.030528405,0.031217974,0.03221385,0.033286139,0.03413925,0.034477595,0.034104943,0.033222509,0.032130865,0.031130585,0.030454295,0.030062828,0.029849069,0.029705902,0.029518757,0.029143248,0.028427533,0.02721977,0.025457475,0.02343559,0.021538416,0.020150252,0.019518248,0.019340958,0.019179782,0.018596123,0.017292227,0.015533712,0.01372704,0.012278672,0.011486963,0.011217843,0.011229138,0.011278672,0.011175252,0.010931625,0.010611521,0.010278672,0.00998406,0.009727687,0.009496806,0.009278672,0.009278672,0.009278672,0.009278672
0.007910849,0.007910849,0.007910849,0.007910849,0.007910849,0.008120778,0.008346736,0.00860475,0.008910849,0.009265033,0.009603188,0.009845174,0.009910849,0.009784184,0.009705604,0.009979647,0.010910849,0.012667541,0.014873227,0.017015205,0.018580772,0.019244106,0.019426908,0.01973776,0.020785245,0.022966812,0.025835388,0.028732767,0.031000743,0.032163353,0.032473594,0.032366705,0.032277926,0.032541687,0.033089195,0.033750848,0.034357044,0.034774009,0.035011282,0.035114229,0.035128214,0.03508421,0.034955606,0.034701397,0.034280579,0.033686002,0.033045944,0.032522541,0.032277926,0.032375338,0.032482435,0.032167979,0.031000732,0.028730804,0.025833687,0.02296622,0.020785245,0.019736849,0.019424124,0.019239412,0.018575053,0.017009996,0.014869618,0.012665908,0.010910849,0.009980397,0.009706381,0.009784599,0.009910849,0.009844971,0.009602976,0.009264918,0.008910849,0.008604812,0.008346806,0.008120822,0.007910849,0.007910849,0.007910849,0.007910849
0.006978101,0.006978101,0.006978101,0.006978101,0.006978101,0.0071831,0.0074061,0.0076651,0.007978101,0.008345102,0.008694104,0.008935103,0.008978101,0.008805096,0.008686091,0.008963092,0.009978101,0.011919518,0.014361319,0.016723875,0.018427559,0.019112707,0.01929952,0.019728166,0.021138812,0.023999745,0.027691733,0.031323662,0.034004418,0.035101966,0.035020577,0.034423601,0.033974387,0.034168945,0.034833934,0.035628675,0.036212486,0.036339836,0.036145784,0.035860535,0.035714295,0.035860535,0.036145784,0.036339836,0.036212486,0.035628675,0.034833934,0.034168945,0.033974387,0.034423601,0.035020577,0.035101966,0.034004418,0.031323662,0.027691733,0.023999745,0.021138812,0.019728166,0.01929952,0.019112707,0.018427559,0.016723875,0.014361319,0.011919518,0.009978101,0.008963092,0.008686091,0.008805096,0.008978101,0.008935103,0.008694104,0.008345102,0.007978101,0.0076651,0.0074061,0.0071831,0.006978101,0.006978101,0.006978101,0.006978101
0.006570449,0.006570449,0.006570449,0.006570449,0.006570449,0.006774286,0.006996587,0.00725582,0.007570449,0.007940474,0.008292034,0.008532801,0.008570449,0.008386512,0.008257971,0.00853567,0.009570449,0.01155448,0.014045238,0.01644153,0.018142157,0.018783538,0.018952532,0.019473612,0.021171252,0.024554986,0.028874592,0.033064912,0.036060785,0.037110028,0.036712367,0.035680503,0.034827137,0.034766208,0.035316608,0.036098465,0.036731909,0.036935987,0.036825414,0.036613826,0.036514855,0.036669576,0.036928816,0.03707084,0.036873917,0.03621889,0.035396923,0.034801758,0.034827137,0.035664487,0.036695979,0.037101467,0.036060806,0.033068498,0.028877641,0.024555978,0.021171252,0.019475537,0.018958219,0.018793015,0.018153642,0.016451965,0.014052459,0.011557746,0.009570449,0.00853417,0.008256419,0.008385683,0.008570449,0.008533207,0.008292457,0.007940703,0.007570449,0.007255697,0.006996446,0.006774197,0.006570449,0.006570449,0.006570449,0.006570449
