1,Sensor7,700.0,704.2545784606979,0.006077969229568388
1,Sensor9,700.0,619.4580744329918,0.11505989366715458
1,Sensor7,500.0,541.9658278299754,0.08393165565995082
1,Sensor9,300.0,366.7867739758586,0.2226225799195286
,light1,light2,light3,light4,light5,light6,light7,light8,light9,light10,light11,light12,
1,2,2,0,2,1,1,1,1,2,1,1,1,2,0,2,1,1,2,2,2,2,0,1,0,2,0,1,0,1,2,2,1,1,2,2,2,2,2,2,2,1,0,1,1,2,1,2,2,
